window,target,model,feature,mean_coefficient,std_coefficient,abs_mean_coefficient,sign_consistency
early_pre_response,log_RT_ms,hidden,hidden_18,0.18977265954017639,0.04131828037303342,0.18977265954017639,1.0
early_pre_response,log_RT_ms,hidden,hidden_19,0.019766128808259963,0.003566443906949466,0.019766128808259963,1.0
early_pre_response,log_RT_ms,hidden,hidden_20,0.09589221179485322,0.021997636097820714,0.09589221179485322,1.0
early_pre_response,log_RT_ms,hidden,hidden_21,0.02270501405437244,0.026335971629406194,0.02270501405437244,0.8
early_pre_response,log_RT_ms,hidden,hidden_22,-0.007534931920235977,0.016901075120547088,0.007534931920235977,0.6
early_pre_response,log_RT_ms,hidden,hidden_23,0.009682852961122989,0.00546703187377956,0.009682852961122989,1.0
early_pre_response,log_RT_ms,hidden,hidden_24,-0.02108524115756154,0.01455059389399903,0.02108524115756154,1.0
early_pre_response,log_RT_ms,hidden,hidden_25,0.031246684677898883,0.024261044940185432,0.031246684677898883,0.8
early_pre_response,log_RT_ms,hidden,hidden_26,0.10428459271788597,0.048763669979158035,0.10428459271788597,1.0
early_pre_response,log_RT_ms,hidden,hidden_27,0.03236511275172234,0.02649075865894212,0.03236511275172234,0.8
early_pre_response,log_RT_ms,hidden,hidden_28,0.024864464346319438,0.013772533015047243,0.024864464346319438,1.0
early_pre_response,log_RT_ms,hidden,hidden_29,0.056157742813229564,0.028769234775917578,0.056157742813229564,1.0
early_pre_response,log_RT_ms,hidden,hidden_30,-0.20885307788848878,0.03448804334382631,0.20885307788848878,1.0
early_pre_response,log_RT_ms,hidden,hidden_31,-0.06011515110731125,0.009143597421258667,0.06011515110731125,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_00,-133.54702310948542,75.79571403610406,133.54702310948542,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_01,-34.199806063852705,14.138083872784001,34.199806063852705,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_02,127.23087869070996,95.19299389354326,127.23087869070996,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_03,109.72017641437658,60.67344738759558,109.72017641437658,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_04,94.04137329334432,109.8886249491977,94.04137329334432,0.6
full_pre_response,RT_ms,baseline_plus_hidden,hidden_05,-6.945782194786458,7.627575854644201,6.945782194786458,0.8
full_pre_response,RT_ms,baseline_plus_hidden,hidden_06,45.55093856762193,33.89567804455914,45.55093856762193,1.0
full_pre_response,RT_ms,baseline_plus_hidden,hidden_07,97.66713476311745,30.868453566165797,97.66713476311745,1.0
