window,target,model,feature,mean_coefficient,std_coefficient,abs_mean_coefficient,sign_consistency
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_27,-0.0027971120091721422,0.0014791011596886354,0.0027971120091721422,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_28,-0.0009105851476364612,0.001561502287887987,0.0009105851476364612,0.8
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_29,0.0027141863532424973,0.0005485153498361285,0.0027141863532424973,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_30,-0.0014351630918675415,0.0003673737262651201,0.0014351630918675415,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_31,0.0011552181562397119,0.000568506153412119,0.0011552181562397119,1.0
early_pre_response,log_RT_ms,hidden,hidden_00,-0.0914595328271389,0.031167491409311607,0.0914595328271389,1.0
early_pre_response,log_RT_ms,hidden,hidden_01,0.03221443481743336,0.014962389285811516,0.03221443481743336,1.0
early_pre_response,log_RT_ms,hidden,hidden_02,0.028894145786762238,0.02368118440348822,0.028894145786762238,1.0
early_pre_response,log_RT_ms,hidden,hidden_03,0.0361526264809072,0.026300282285295018,0.0361526264809072,1.0
early_pre_response,log_RT_ms,hidden,hidden_04,0.00416318429633975,0.024569939265691062,0.00416318429633975,0.6
early_pre_response,log_RT_ms,hidden,hidden_05,0.008811963640619069,0.005118617386129906,0.008811963640619069,0.8
early_pre_response,log_RT_ms,hidden,hidden_06,-0.02755100093781948,0.007448132847373673,0.02755100093781948,1.0
early_pre_response,log_RT_ms,hidden,hidden_07,0.07741161733865738,0.002007167469549368,0.07741161733865738,1.0
early_pre_response,log_RT_ms,hidden,hidden_08,0.06034192144870758,0.015412878609269019,0.06034192144870758,1.0
early_pre_response,log_RT_ms,hidden,hidden_09,0.007965363375842572,0.006413341535747782,0.007965363375842572,1.0
early_pre_response,log_RT_ms,hidden,hidden_10,0.059225316345691684,0.016033084026561173,0.059225316345691684,1.0
early_pre_response,log_RT_ms,hidden,hidden_11,-0.0343171451240778,0.005984172756486888,0.0343171451240778,1.0
early_pre_response,log_RT_ms,hidden,hidden_12,0.006547667365521192,0.0019849347173493915,0.006547667365521192,1.0
early_pre_response,log_RT_ms,hidden,hidden_13,-0.08855510987341404,0.04418587472773996,0.08855510987341404,1.0
early_pre_response,log_RT_ms,hidden,hidden_14,0.006626109033823014,0.003535451737283628,0.006626109033823014,1.0
early_pre_response,log_RT_ms,hidden,hidden_15,-0.0032671233639121056,0.0035850507640480525,0.0032671233639121056,0.8
early_pre_response,log_RT_ms,hidden,hidden_16,-0.05499225556850433,0.0027265516817352787,0.05499225556850433,1.0
early_pre_response,log_RT_ms,hidden,hidden_17,0.04109946340322494,0.011506000019816779,0.04109946340322494,1.0
early_pre_response,log_RT_ms,hidden,hidden_18,0.07798752263188362,0.029997405443712523,0.07798752263188362,1.0
early_pre_response,log_RT_ms,hidden,hidden_19,0.02416241317987442,0.005116874528164351,0.02416241317987442,1.0
early_pre_response,log_RT_ms,hidden,hidden_20,0.06884478405117989,0.01318668994053329,0.06884478405117989,1.0
early_pre_response,log_RT_ms,hidden,hidden_21,0.010010546538978815,0.002904701854215572,0.010010546538978815,1.0
early_pre_response,log_RT_ms,hidden,hidden_22,-0.029841076210141183,0.006610029468646922,0.029841076210141183,1.0
early_pre_response,log_RT_ms,hidden,hidden_23,0.009855764638632535,0.0027745625184162977,0.009855764638632535,1.0
early_pre_response,log_RT_ms,hidden,hidden_24,-0.007945790886878967,0.003241332436065192,0.007945790886878967,1.0
early_pre_response,log_RT_ms,hidden,hidden_25,-0.002872162964195013,0.009305891761166564,0.002872162964195013,0.6
early_pre_response,log_RT_ms,hidden,hidden_26,0.01266194023191929,0.011107208935401479,0.01266194023191929,0.8
early_pre_response,log_RT_ms,hidden,hidden_27,0.02748799528926611,0.010792838990291528,0.02748799528926611,1.0
early_pre_response,log_RT_ms,hidden,hidden_28,0.0038523191295098515,0.007663450914630448,0.0038523191295098515,0.6
early_pre_response,log_RT_ms,hidden,hidden_29,0.021320799179375172,0.006883421518082871,0.021320799179375172,1.0
early_pre_response,log_RT_ms,hidden,hidden_30,-0.0962034858763218,0.038922445691909446,0.0962034858763218,1.0
early_pre_response,log_RT_ms,hidden,hidden_31,-0.04346110001206398,0.009470293907890281,0.04346110001206398,1.0
