,probe_accuracy,probe_rt,probe_attribute,cue_dimensionality,probe_leftrightwin,cue_color,cue_direction,cue_size,cue_luminance,rt_is_not_outlier,subj_idx,stim_onset,stim_code,resp_onset_sample,subj_id
5958,1.0,0.63438,3,2,1,1,1,1,1,True,sub-STSWD1233,589031,8,589031.0,sub-STSWD1233
5959,0.0,0.53852,4,2,2,1,1,1,1,True,sub-STSWD1233,591463,8,591463.0,sub-STSWD1233
5960,1.0,0.84818,4,2,2,1,1,1,1,True,sub-STSWD1233,593895,8,593895.0,sub-STSWD1233
5961,1.0,0.68323,3,2,1,1,1,1,1,True,sub-STSWD1233,596327,8,596327.0,sub-STSWD1233
5962,1.0,0.66041,3,3,2,1,1,1,1,True,sub-STSWD1233,625216,8,625216.0,sub-STSWD1233
5963,1.0,0.47039,3,3,1,1,1,1,1,True,sub-STSWD1233,627648,8,627648.0,sub-STSWD1233
5964,1.0,0.41532,3,3,2,1,1,1,1,True,sub-STSWD1233,630080,8,630080.0,sub-STSWD1233
5965,1.0,0.4842,3,3,1,1,1,1,1,True,sub-STSWD1233,632512,8,632512.0,sub-STSWD1233
5966,1.0,0.5882,2,3,1,1,1,1,1,True,sub-STSWD1233,634944,8,634944.0,sub-STSWD1233
5967,1.0,0.67309,4,3,2,1,1,1,1,True,sub-STSWD1233,637376,8,637376.0,sub-STSWD1233
5968,1.0,0.56602,2,3,2,1,1,1,1,True,sub-STSWD1233,639808,8,639808.0,sub-STSWD1233
5969,1.0,0.623,4,3,1,1,1,1,1,True,sub-STSWD1233,642240,8,642240.0,sub-STSWD1233
5970,1.0,0.3318,2,1,2,1,1,1,1,True,sub-STSWD1233,646720,8,646720.0,sub-STSWD1233
5971,1.0,0.28575,2,1,2,1,1,1,1,True,sub-STSWD1233,649152,8,649152.0,sub-STSWD1233
5972,1.0,0.34472,2,1,1,1,1,1,1,True,sub-STSWD1233,651584,8,651584.0,sub-STSWD1233
5973,1.0,0.31155,2,1,2,1,1,1,1,True,sub-STSWD1233,654015,8,654015.0,sub-STSWD1233
5974,1.0,0.33362,2,1,2,1,1,1,1,True,sub-STSWD1233,656447,8,656447.0,sub-STSWD1233
5975,1.0,0.46949,2,1,2,1,1,1,1,True,sub-STSWD1233,661311,8,661311.0,sub-STSWD1233
5976,1.0,0.29139,2,1,2,1,1,1,1,True,sub-STSWD1233,663744,8,663744.0,sub-STSWD1233
5977,1.0,0.75629,3,4,2,1,1,1,1,True,sub-STSWD1233,668223,8,668223.0,sub-STSWD1233
5978,1.0,0.56423,3,4,2,1,1,1,1,True,sub-STSWD1233,670655,8,670655.0,sub-STSWD1233
5979,1.0,0.49317,3,4,1,1,1,1,1,True,sub-STSWD1233,673087,8,673087.0,sub-STSWD1233
5980,1.0,0.4091,4,4,1,1,1,1,1,True,sub-STSWD1233,675519,8,675519.0,sub-STSWD1233
5981,0.0,0.81503,4,4,1,1,1,1,1,True,sub-STSWD1233,677951,8,677951.0,sub-STSWD1233
5982,1.0,0.53297,2,4,2,1,1,1,1,True,sub-STSWD1233,680383,8,680383.0,sub-STSWD1233
5983,1.0,0.88591,1,4,1,1,1,1,1,True,sub-STSWD1233,682815,8,682815.0,sub-STSWD1233
5984,1.0,0.54485,1,4,2,1,1,1,1,True,sub-STSWD1233,685247,8,685247.0,sub-STSWD1233
5985,1.0,0.61572,2,2,2,1,1,1,1,True,sub-STSWD1233,689727,8,689727.0,sub-STSWD1233
5986,1.0,0.36667,4,2,1,1,1,1,1,True,sub-STSWD1233,692159,8,692159.0,sub-STSWD1233
5987,0.0,0.68555,4,2,1,1,1,1,1,True,sub-STSWD1233,694591,8,694591.0,sub-STSWD1233
5988,1.0,0.53053,4,2,2,1,1,1,1,True,sub-STSWD1233,697023,8,697023.0,sub-STSWD1233
5989,1.0,0.48845,2,2,1,1,1,1,1,True,sub-STSWD1233,699455,8,699455.0,sub-STSWD1233
5990,1.0,0.54563,4,2,2,1,1,1,1,True,sub-STSWD1233,701887,8,701887.0,sub-STSWD1233
5991,1.0,0.49734,2,2,2,1,1,1,1,True,sub-STSWD1233,704319,8,704319.0,sub-STSWD1233
5992,1.0,0.5231,2,2,1,1,1,1,1,True,sub-STSWD1233,706751,8,706751.0,sub-STSWD1233
5993,0.0,0.71315,4,4,1,1,1,1,1,True,sub-STSWD1233,711231,8,711231.0,sub-STSWD1233
5994,1.0,0.82409,1,4,1,1,1,1,1,True,sub-STSWD1233,713663,8,713663.0,sub-STSWD1233
5995,1.0,0.66502,3,4,1,1,1,1,1,True,sub-STSWD1233,716095,8,716095.0,sub-STSWD1233
5996,1.0,0.58797,1,4,1,1,1,1,1,True,sub-STSWD1233,718527,8,718527.0,sub-STSWD1233
5997,1.0,0.46791,4,4,1,1,1,1,1,True,sub-STSWD1233,720959,8,720959.0,sub-STSWD1233
5998,1.0,0.62183,2,4,2,1,1,1,1,True,sub-STSWD1233,723391,8,723391.0,sub-STSWD1233
5999,1.0,0.60277,2,4,1,1,1,1,1,True,sub-STSWD1233,725823,8,725823.0,sub-STSWD1233
6000,1.0,0.60669,2,4,2,1,1,1,1,True,sub-STSWD1233,728255,8,728255.0,sub-STSWD1233
6001,1.0,0.58959,1,3,2,1,1,1,1,True,sub-STSWD1233,732735,8,732735.0,sub-STSWD1233
6002,1.0,0.69251,4,3,1,1,1,1,1,True,sub-STSWD1233,735166,8,735166.0,sub-STSWD1233
6003,1.0,0.40638,2,3,2,1,1,1,1,True,sub-STSWD1233,737599,8,737599.0,sub-STSWD1233
6004,1.0,0.38739,2,3,2,1,1,1,1,True,sub-STSWD1233,740031,8,740031.0,sub-STSWD1233
6005,0.0,0.46432,1,3,2,1,1,1,1,True,sub-STSWD1233,742463,8,742463.0,sub-STSWD1233
6006,1.0,0.8252,1,3,1,1,1,1,1,True,sub-STSWD1233,744895,8,744895.0,sub-STSWD1233
6007,1.0,0.53846,2,3,1,1,1,1,1,True,sub-STSWD1233,747327,8,747327.0,sub-STSWD1233
6008,1.0,0.69442,4,3,2,1,1,1,1,True,sub-STSWD1233,749758,8,749758.0,sub-STSWD1233
6009,1.0,0.53597,2,2,1,1,1,1,1,True,sub-STSWD1233,754239,8,754239.0,sub-STSWD1233
6010,1.0,0.4833,1,2,2,1,1,1,1,True,sub-STSWD1233,756671,8,756671.0,sub-STSWD1233
6011,1.0,0.61618,1,2,1,1,1,1,1,True,sub-STSWD1233,759103,8,759103.0,sub-STSWD1233
6012,1.0,0.46582,2,2,1,1,1,1,1,True,sub-STSWD1233,761539,8,761539.0,sub-STSWD1233
6013,1.0,0.36577,2,2,2,1,1,1,1,True,sub-STSWD1233,763971,8,763971.0,sub-STSWD1233
6014,1.0,0.48634,2,2,2,1,1,1,1,True,sub-STSWD1233,766403,8,766403.0,sub-STSWD1233
6015,1.0,0.42828,1,2,2,1,1,1,1,True,sub-STSWD1233,768835,8,768835.0,sub-STSWD1233
6016,1.0,0.4949,1,2,2,1,1,1,1,True,sub-STSWD1233,771266,8,771266.0,sub-STSWD1233
6017,1.0,0.27273,2,1,1,1,1,1,1,True,sub-STSWD1233,775746,8,775746.0,sub-STSWD1233
6018,1.0,0.26172,2,1,2,1,1,1,1,True,sub-STSWD1233,778178,8,778178.0,sub-STSWD1233
6019,1.0,0.37165,2,1,1,1,1,1,1,True,sub-STSWD1233,780610,8,780610.0,sub-STSWD1233
6020,1.0,0.32892,2,1,1,1,1,1,1,True,sub-STSWD1233,783042,8,783042.0,sub-STSWD1233
6021,1.0,0.30772,2,1,1,1,1,1,1,True,sub-STSWD1233,785474,8,785474.0,sub-STSWD1233
6022,1.0,0.38472,2,1,1,1,1,1,1,True,sub-STSWD1233,790338,8,790338.0,sub-STSWD1233
6023,1.0,0.26074,2,1,2,1,1,1,1,True,sub-STSWD1233,792770,8,792770.0,sub-STSWD1233
6024,1.0,0.79994,2,2,1,1,1,1,1,True,sub-STSWD1234,28849,8,28849.0,sub-STSWD1234
6025,1.0,0.98284,2,2,2,1,1,1,1,True,sub-STSWD1234,31280,8,31280.0,sub-STSWD1234
6026,0.0,1.0246,2,2,1,1,1,1,1,True,sub-STSWD1234,38576,8,38576.0,sub-STSWD1234
6027,1.0,0.73265,2,2,2,1,1,1,1,True,sub-STSWD1234,41008,8,41008.0,sub-STSWD1234
6028,1.0,0.96058,1,2,2,1,1,1,1,True,sub-STSWD1234,43440,8,43440.0,sub-STSWD1234
6029,0.0,0.85639,4,4,1,1,1,1,1,True,sub-STSWD1234,50352,8,50352.0,sub-STSWD1234
6030,0.0,1.0383,4,4,1,1,1,1,1,True,sub-STSWD1234,52784,8,52784.0,sub-STSWD1234
6031,0.0,0.93427,1,4,1,1,1,1,1,True,sub-STSWD1234,55216,8,55216.0,sub-STSWD1234
6032,0.0,0.54721,2,4,1,1,1,1,1,True,sub-STSWD1234,57648,8,57648.0,sub-STSWD1234
6033,0.0,0.61918,2,4,1,1,1,1,1,True,sub-STSWD1234,60080,8,60080.0,sub-STSWD1234
6034,1.0,0.81607,3,4,2,1,1,1,1,True,sub-STSWD1234,62512,8,62512.0,sub-STSWD1234
6035,1.0,0.87604,3,4,2,1,1,1,1,True,sub-STSWD1234,64944,8,64944.0,sub-STSWD1234
6036,1.0,0.69194,3,4,1,1,1,1,1,True,sub-STSWD1234,67376,8,67376.0,sub-STSWD1234
6037,1.0,0.45386,2,3,2,1,1,1,1,True,sub-STSWD1234,71856,8,71856.0,sub-STSWD1234
6038,1.0,0.58879,2,3,2,1,1,1,1,True,sub-STSWD1234,74288,8,74288.0,sub-STSWD1234
6039,0.0,1.0736,1,3,2,1,1,1,1,True,sub-STSWD1234,76719,8,76719.0,sub-STSWD1234
6040,0.0,0.49966,3,3,1,1,1,1,1,True,sub-STSWD1234,79151,8,79151.0,sub-STSWD1234
6041,1.0,0.88356,3,3,2,1,1,1,1,True,sub-STSWD1234,81583,8,81583.0,sub-STSWD1234
6042,1.0,0.48149,2,3,2,1,1,1,1,True,sub-STSWD1234,84015,8,84015.0,sub-STSWD1234
6043,1.0,0.50443,2,3,2,1,1,1,1,True,sub-STSWD1234,86447,8,86447.0,sub-STSWD1234
6044,0.0,0.61936,2,3,1,1,1,1,1,True,sub-STSWD1234,88879,8,88879.0,sub-STSWD1234
6045,1.0,0.62224,4,1,1,1,1,1,1,True,sub-STSWD1234,93359,8,93359.0,sub-STSWD1234
6046,0.0,0.46321,4,1,1,1,1,1,1,True,sub-STSWD1234,95791,8,95791.0,sub-STSWD1234
6047,0.0,0.41611,4,1,1,1,1,1,1,True,sub-STSWD1234,98223,8,98223.0,sub-STSWD1234
6048,1.0,0.49904,4,1,1,1,1,1,1,True,sub-STSWD1234,100655,8,100655.0,sub-STSWD1234
6049,1.0,0.32904,4,1,2,1,1,1,1,True,sub-STSWD1234,103087,8,103087.0,sub-STSWD1234
6050,1.0,0.29978,4,1,2,1,1,1,1,True,sub-STSWD1234,105519,8,105519.0,sub-STSWD1234
6051,0.0,0.39286,4,1,1,1,1,1,1,True,sub-STSWD1234,107951,8,107951.0,sub-STSWD1234
6052,1.0,0.44475,4,1,2,1,1,1,1,True,sub-STSWD1234,110383,8,110383.0,sub-STSWD1234
6053,1.0,0.67475,4,3,2,1,1,1,1,True,sub-STSWD1234,114863,8,114863.0,sub-STSWD1234
6054,0.0,0.6346,1,3,1,1,1,1,1,True,sub-STSWD1234,117295,8,117295.0,sub-STSWD1234
6055,1.0,0.75153,4,3,2,1,1,1,1,True,sub-STSWD1234,119727,8,119727.0,sub-STSWD1234
6056,0.0,0.61846,4,3,1,1,1,1,1,True,sub-STSWD1234,122159,8,122159.0,sub-STSWD1234
6057,1.0,0.5884,4,3,2,1,1,1,1,True,sub-STSWD1234,124591,8,124591.0,sub-STSWD1234
6058,0.0,0.67334,4,3,1,1,1,1,1,True,sub-STSWD1234,127023,8,127023.0,sub-STSWD1234
6059,1.0,0.89919,1,3,2,1,1,1,1,True,sub-STSWD1234,129455,8,129455.0,sub-STSWD1234
6060,1.0,0.55025,3,3,1,1,1,1,1,True,sub-STSWD1234,131887,8,131887.0,sub-STSWD1234
6061,0.0,0.78409,1,2,1,1,1,1,1,True,sub-STSWD1234,136367,8,136367.0,sub-STSWD1234
6062,0.0,0.45106,4,2,1,1,1,1,1,True,sub-STSWD1234,138799,8,138799.0,sub-STSWD1234
6063,1.0,0.79099,1,2,1,1,1,1,1,True,sub-STSWD1234,141231,8,141231.0,sub-STSWD1234
6064,1.0,0.68789,4,2,2,1,1,1,1,True,sub-STSWD1234,143663,8,143663.0,sub-STSWD1234
6065,0.0,0.55082,4,2,1,1,1,1,1,True,sub-STSWD1234,146095,8,146095.0,sub-STSWD1234
6066,1.0,0.5316,4,2,2,1,1,1,1,True,sub-STSWD1234,148527,8,148527.0,sub-STSWD1234
6067,1.0,0.57562,1,2,1,1,1,1,1,True,sub-STSWD1234,150959,8,150959.0,sub-STSWD1234
6068,1.0,0.78763,1,2,1,1,1,1,1,True,sub-STSWD1234,153391,8,153391.0,sub-STSWD1234
6069,1.0,0.36151,3,1,2,1,1,1,1,True,sub-STSWD1234,157870,8,157870.0,sub-STSWD1234
6070,1.0,0.41044,3,1,1,1,1,1,1,True,sub-STSWD1234,160302,8,160302.0,sub-STSWD1234
6071,1.0,0.53138,3,1,1,1,1,1,1,True,sub-STSWD1234,162734,8,162734.0,sub-STSWD1234
6072,1.0,0.31019,3,1,2,1,1,1,1,True,sub-STSWD1234,165166,8,165166.0,sub-STSWD1234
6073,1.0,0.34721,3,1,1,1,1,1,1,True,sub-STSWD1234,167598,8,167598.0,sub-STSWD1234
6074,1.0,0.36115,3,1,1,1,1,1,1,True,sub-STSWD1234,170030,8,170030.0,sub-STSWD1234
6075,1.0,0.27808,3,1,2,1,1,1,1,True,sub-STSWD1234,172462,8,172462.0,sub-STSWD1234
6076,1.0,0.35101,3,1,1,1,1,1,1,True,sub-STSWD1234,174894,8,174894.0,sub-STSWD1234
6077,1.0,0.55193,4,4,2,1,1,1,1,True,sub-STSWD1234,179374,8,179374.0,sub-STSWD1234
6078,0.0,0.64387,2,4,1,1,1,1,1,True,sub-STSWD1234,181806,8,181806.0,sub-STSWD1234
6079,0.0,0.55685,2,4,2,1,1,1,1,True,sub-STSWD1234,184238,8,184238.0,sub-STSWD1234
6080,1.0,0.49877,1,4,2,1,1,1,1,True,sub-STSWD1234,186670,8,186670.0,sub-STSWD1234
6081,1.0,0.83071,1,4,2,1,1,1,1,True,sub-STSWD1234,189102,8,189102.0,sub-STSWD1234
6082,0.0,0.74761,3,4,1,1,1,1,1,True,sub-STSWD1234,191534,8,191534.0,sub-STSWD1234
6083,1.0,0.73254,1,4,1,1,1,1,1,True,sub-STSWD1234,193966,8,193966.0,sub-STSWD1234
6084,1.0,1.0424,4,4,2,1,1,1,1,True,sub-STSWD1234,196398,8,196398.0,sub-STSWD1234
6085,0.0,0.40365,2,1,1,1,1,1,1,True,sub-STSWD1234,227079,8,227079.0,sub-STSWD1234
6086,1.0,0.3856,2,1,1,1,1,1,1,True,sub-STSWD1234,229511,8,229511.0,sub-STSWD1234
6087,1.0,0.37457,2,1,2,1,1,1,1,True,sub-STSWD1234,231943,8,231943.0,sub-STSWD1234
6088,1.0,0.34846,2,1,1,1,1,1,1,True,sub-STSWD1234,234375,8,234375.0,sub-STSWD1234
6089,1.0,0.30639,2,1,2,1,1,1,1,True,sub-STSWD1234,236807,8,236807.0,sub-STSWD1234
6090,1.0,0.31822,2,1,1,1,1,1,1,True,sub-STSWD1234,239239,8,239239.0,sub-STSWD1234
6091,1.0,0.30026,2,1,1,1,1,1,1,True,sub-STSWD1234,241671,8,241671.0,sub-STSWD1234
6092,0.0,0.38621,2,1,2,1,1,1,1,True,sub-STSWD1234,244103,8,244103.0,sub-STSWD1234
6093,1.0,0.71807,1,3,1,1,1,1,1,True,sub-STSWD1234,248583,8,248583.0,sub-STSWD1234
6094,1.0,0.4529,4,3,2,1,1,1,1,True,sub-STSWD1234,251015,8,251015.0,sub-STSWD1234
6095,1.0,0.50894,4,3,2,1,1,1,1,True,sub-STSWD1234,253447,8,253447.0,sub-STSWD1234
6096,1.0,0.70292,1,3,1,1,1,1,1,True,sub-STSWD1234,255879,8,255879.0,sub-STSWD1234
6097,0.0,0.86581,1,3,2,1,1,1,1,True,sub-STSWD1234,258311,8,258311.0,sub-STSWD1234
6098,1.0,0.67678,1,3,2,1,1,1,1,True,sub-STSWD1234,260743,8,260743.0,sub-STSWD1234
6099,1.0,0.50857,2,3,1,1,1,1,1,True,sub-STSWD1234,263175,8,263175.0,sub-STSWD1234
6100,1.0,0.6097,2,3,1,1,1,1,1,True,sub-STSWD1234,265607,8,265607.0,sub-STSWD1234
6101,0.0,0.9935,4,4,1,1,1,1,1,True,sub-STSWD1234,270087,8,270087.0,sub-STSWD1234
6102,0.0,0.75642,4,4,1,1,1,1,1,True,sub-STSWD1234,272519,8,272519.0,sub-STSWD1234
6103,1.0,0.44737,1,4,2,1,1,1,1,True,sub-STSWD1234,274951,8,274951.0,sub-STSWD1234
6104,1.0,0.44931,2,4,1,1,1,1,1,True,sub-STSWD1234,277382,8,277382.0,sub-STSWD1234
6105,0.0,0.83523,1,4,2,1,1,1,1,True,sub-STSWD1234,279815,8,279815.0,sub-STSWD1234
6106,0.0,0.55521,3,4,1,1,1,1,1,True,sub-STSWD1234,282246,8,282246.0,sub-STSWD1234
6107,0.0,0.53411,2,4,1,1,1,1,1,True,sub-STSWD1234,284678,8,284678.0,sub-STSWD1234
6108,0.0,0.47103,2,4,2,1,1,1,1,True,sub-STSWD1234,287110,8,287110.0,sub-STSWD1234
6109,1.0,0.65892,1,2,1,1,1,1,1,True,sub-STSWD1234,291590,8,291590.0,sub-STSWD1234
6110,1.0,0.50086,3,2,2,1,1,1,1,True,sub-STSWD1234,294022,8,294022.0,sub-STSWD1234
6111,1.0,0.44384,1,2,2,1,1,1,1,True,sub-STSWD1234,296454,8,296454.0,sub-STSWD1234
6112,1.0,0.43072,1,2,2,1,1,1,1,True,sub-STSWD1234,298886,8,298886.0,sub-STSWD1234
6113,0.0,0.67967,3,2,1,1,1,1,1,True,sub-STSWD1234,301318,8,301318.0,sub-STSWD1234
6114,1.0,0.3316,3,2,2,1,1,1,1,True,sub-STSWD1234,303750,8,303750.0,sub-STSWD1234
6115,1.0,0.45054,3,2,2,1,1,1,1,True,sub-STSWD1234,306182,8,306182.0,sub-STSWD1234
6116,1.0,0.70746,1,2,2,1,1,1,1,True,sub-STSWD1234,308614,8,308614.0,sub-STSWD1234
6117,1.0,0.48735,2,4,2,1,1,1,1,True,sub-STSWD1234,313094,8,313094.0,sub-STSWD1234
6118,0.0,0.86028,4,4,2,1,1,1,1,True,sub-STSWD1234,315526,8,315526.0,sub-STSWD1234
6119,0.0,0.64321,4,4,1,1,1,1,1,True,sub-STSWD1234,317958,8,317958.0,sub-STSWD1234
6120,0.0,0.50415,3,4,1,1,1,1,1,True,sub-STSWD1234,320390,8,320390.0,sub-STSWD1234
6121,1.0,0.53908,3,4,1,1,1,1,1,True,sub-STSWD1234,322822,8,322822.0,sub-STSWD1234
6122,1.0,0.42606,3,4,2,1,1,1,1,True,sub-STSWD1234,325254,8,325254.0,sub-STSWD1234
6123,1.0,0.60095,1,4,2,1,1,1,1,True,sub-STSWD1234,327686,8,327686.0,sub-STSWD1234
6124,0.0,0.75389,1,4,2,1,1,1,1,True,sub-STSWD1234,330118,8,330118.0,sub-STSWD1234
6125,0.0,0.71976,3,3,1,1,1,1,1,True,sub-STSWD1234,334598,8,334598.0,sub-STSWD1234
6126,1.0,0.55384,3,3,2,1,1,1,1,True,sub-STSWD1234,337030,8,337030.0,sub-STSWD1234
6127,1.0,0.36675,2,3,2,1,1,1,1,True,sub-STSWD1234,339462,8,339462.0,sub-STSWD1234
6128,1.0,0.35859,2,3,1,1,1,1,1,True,sub-STSWD1234,341894,8,341894.0,sub-STSWD1234
6129,0.0,0.57354,4,3,1,1,1,1,1,True,sub-STSWD1234,344326,8,344326.0,sub-STSWD1234
6130,0.0,0.58844,4,3,1,1,1,1,1,True,sub-STSWD1234,346758,8,346758.0,sub-STSWD1234
6131,1.0,0.69338,3,3,1,1,1,1,1,True,sub-STSWD1234,349190,8,349190.0,sub-STSWD1234
6132,1.0,0.41533,3,3,2,1,1,1,1,True,sub-STSWD1234,351622,8,351622.0,sub-STSWD1234
6133,0.0,0.3042,4,1,1,1,1,1,1,True,sub-STSWD1234,356102,8,356102.0,sub-STSWD1234
6134,0.0,0.37915,4,1,1,1,1,1,1,True,sub-STSWD1234,358534,8,358534.0,sub-STSWD1234
6135,1.0,0.50606,4,1,2,1,1,1,1,True,sub-STSWD1234,360966,8,360966.0,sub-STSWD1234
6136,0.0,0.321,4,1,1,1,1,1,1,True,sub-STSWD1234,363398,8,363398.0,sub-STSWD1234
6137,1.0,0.30898,4,1,2,1,1,1,1,True,sub-STSWD1234,365830,8,365830.0,sub-STSWD1234
6138,1.0,0.366,4,1,2,1,1,1,1,True,sub-STSWD1234,368262,8,368262.0,sub-STSWD1234
6139,1.0,0.41381,4,1,2,1,1,1,1,True,sub-STSWD1234,370694,8,370694.0,sub-STSWD1234
6140,1.0,0.35074,4,1,2,1,1,1,1,True,sub-STSWD1234,373126,8,373126.0,sub-STSWD1234
6141,1.0,0.56767,2,2,1,1,1,1,1,True,sub-STSWD1234,377606,8,377606.0,sub-STSWD1234
6142,0.0,0.46855,4,2,1,1,1,1,1,True,sub-STSWD1234,380038,8,380038.0,sub-STSWD1234
6143,1.0,0.30753,4,2,2,1,1,1,1,True,sub-STSWD1234,382469,8,382469.0,sub-STSWD1234
6144,0.0,0.37941,4,2,1,1,1,1,1,True,sub-STSWD1234,384901,8,384901.0,sub-STSWD1234
6145,1.0,0.43336,2,2,1,1,1,1,1,True,sub-STSWD1234,387333,8,387333.0,sub-STSWD1234
6146,1.0,0.48337,4,2,2,1,1,1,1,True,sub-STSWD1234,389765,8,389765.0,sub-STSWD1234
6147,1.0,0.31923,2,2,2,1,1,1,1,True,sub-STSWD1234,392197,8,392197.0,sub-STSWD1234
6148,1.0,0.33721,2,2,2,1,1,1,1,True,sub-STSWD1234,394629,8,394629.0,sub-STSWD1234
6149,0.0,0.77294,1,4,1,1,1,1,1,True,sub-STSWD1234,427636,8,427636.0,sub-STSWD1234
6150,0.0,0.47088,2,4,2,1,1,1,1,True,sub-STSWD1234,430068,8,430068.0,sub-STSWD1234
6151,1.0,0.51482,2,4,2,1,1,1,1,True,sub-STSWD1234,432500,8,432500.0,sub-STSWD1234
6152,1.0,0.61234,4,4,2,1,1,1,1,True,sub-STSWD1234,434932,8,434932.0,sub-STSWD1234
6153,0.0,0.64171,4,4,1,1,1,1,1,True,sub-STSWD1234,437364,8,437364.0,sub-STSWD1234
6154,0.0,0.46862,1,4,1,1,1,1,1,True,sub-STSWD1234,439796,8,439796.0,sub-STSWD1234
6155,1.0,0.69741,3,4,2,1,1,1,1,True,sub-STSWD1234,442228,8,442228.0,sub-STSWD1234
6156,1.0,0.78952,3,4,1,1,1,1,1,True,sub-STSWD1234,444660,8,444660.0,sub-STSWD1234
6157,0.0,0.44336,3,2,1,1,1,1,1,True,sub-STSWD1234,449140,8,449140.0,sub-STSWD1234
6158,1.0,0.47931,4,2,2,1,1,1,1,True,sub-STSWD1234,451571,8,451571.0,sub-STSWD1234
6159,0.0,0.30528,4,2,1,1,1,1,1,True,sub-STSWD1234,454003,8,454003.0,sub-STSWD1234
6160,1.0,0.38317,3,2,2,1,1,1,1,True,sub-STSWD1234,456435,8,456435.0,sub-STSWD1234
6161,1.0,0.46611,4,2,2,1,1,1,1,True,sub-STSWD1234,458867,8,458867.0,sub-STSWD1234
6162,0.0,0.47504,4,2,1,1,1,1,1,True,sub-STSWD1234,461299,8,461299.0,sub-STSWD1234
6163,1.0,0.36191,4,2,2,1,1,1,1,True,sub-STSWD1234,463731,8,463731.0,sub-STSWD1234
6164,1.0,0.40792,3,2,2,1,1,1,1,True,sub-STSWD1234,466163,8,466163.0,sub-STSWD1234
6165,1.0,0.26384,2,1,2,1,1,1,1,True,sub-STSWD1234,470643,8,470643.0,sub-STSWD1234
6166,1.0,0.28873,2,1,2,1,1,1,1,True,sub-STSWD1234,473075,8,473075.0,sub-STSWD1234
6167,1.0,0.28971,2,1,1,1,1,1,1,True,sub-STSWD1234,475507,8,475507.0,sub-STSWD1234
6168,1.0,0.29758,2,1,2,1,1,1,1,True,sub-STSWD1234,477939,8,477939.0,sub-STSWD1234
6169,0.0,0.32053,2,1,1,1,1,1,1,True,sub-STSWD1234,480371,8,480371.0,sub-STSWD1234
6170,1.0,0.32052,2,1,2,1,1,1,1,True,sub-STSWD1234,482803,8,482803.0,sub-STSWD1234
6171,1.0,0.28241,2,1,2,1,1,1,1,True,sub-STSWD1234,485235,8,485235.0,sub-STSWD1234
6172,1.0,0.37529,2,1,1,1,1,1,1,True,sub-STSWD1234,487667,8,487667.0,sub-STSWD1234
6173,0.0,0.4402,3,3,1,1,1,1,1,True,sub-STSWD1234,492147,8,492147.0,sub-STSWD1234
6174,1.0,0.45402,3,3,1,1,1,1,1,True,sub-STSWD1234,494579,8,494579.0,sub-STSWD1234
6175,0.0,0.76909,1,3,1,1,1,1,1,True,sub-STSWD1234,497011,8,497011.0,sub-STSWD1234
6176,1.0,0.60106,3,3,2,1,1,1,1,True,sub-STSWD1234,499443,8,499443.0,sub-STSWD1234
6177,1.0,0.75297,1,3,1,1,1,1,1,True,sub-STSWD1234,501875,8,501875.0,sub-STSWD1234
6178,0.0,0.56989,4,3,1,1,1,1,1,True,sub-STSWD1234,504307,8,504307.0,sub-STSWD1234
6179,1.0,0.64183,4,3,2,1,1,1,1,True,sub-STSWD1234,506739,8,506739.0,sub-STSWD1234
6180,0.0,0.6968,4,3,1,1,1,1,1,True,sub-STSWD1234,509171,8,509171.0,sub-STSWD1234
6181,1.0,0.48565,3,4,2,1,1,1,1,True,sub-STSWD1234,513651,8,513651.0,sub-STSWD1234
6182,1.0,0.49836,3,4,2,1,1,1,1,True,sub-STSWD1234,516083,8,516083.0,sub-STSWD1234
6183,0.0,0.67032,1,4,1,1,1,1,1,True,sub-STSWD1234,518515,8,518515.0,sub-STSWD1234
6184,1.0,0.82046,2,4,2,1,1,1,1,True,sub-STSWD1234,520947,8,520947.0,sub-STSWD1234
6185,1.0,0.64242,2,4,1,1,1,1,1,True,sub-STSWD1234,523379,8,523379.0,sub-STSWD1234
6186,1.0,0.41836,1,4,2,1,1,1,1,True,sub-STSWD1234,525811,8,525811.0,sub-STSWD1234
6187,1.0,0.62229,4,4,2,1,1,1,1,True,sub-STSWD1234,528243,8,528243.0,sub-STSWD1234
6188,0.0,0.60618,4,4,1,1,1,1,1,True,sub-STSWD1234,530675,8,530675.0,sub-STSWD1234
6189,1.0,0.34991,1,1,1,1,1,1,1,True,sub-STSWD1234,535155,8,535155.0,sub-STSWD1234
6190,1.0,0.28193,1,1,2,1,1,1,1,True,sub-STSWD1234,537587,8,537587.0,sub-STSWD1234
6191,1.0,0.28196,1,1,1,1,1,1,1,True,sub-STSWD1234,540019,8,540019.0,sub-STSWD1234
6192,1.0,0.26192,1,1,2,1,1,1,1,True,sub-STSWD1234,542451,8,542451.0,sub-STSWD1234
6193,1.0,0.27381,1,1,1,1,1,1,1,True,sub-STSWD1234,544883,8,544883.0,sub-STSWD1234
6194,1.0,0.26264,1,1,1,1,1,1,1,True,sub-STSWD1234,547315,8,547315.0,sub-STSWD1234
6195,1.0,0.27882,1,1,2,1,1,1,1,True,sub-STSWD1234,549747,8,549747.0,sub-STSWD1234
6196,1.0,0.30265,1,1,1,1,1,1,1,True,sub-STSWD1234,552179,8,552179.0,sub-STSWD1234
