probe_accuracy,probe_rt,probe_attribute,cue_dimensionality,probe_leftrightwin,cue_color,cue_direction,cue_size,cue_luminance,rt_is_not_outlier,subj_idx,stim_onset,stim_code,resp_onset_sample,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
1.0,1.0534,3,3,2,1,1,1,1,True,sub-STSWD1219,322766,8,322766.0,0.09125704111393462,0.0697203386923316,0.2980645794034074,3rd,2nd,3rd,0.30969450878662375,-0.24535231988974607,0.4115807627404872
0.0,0.64828,3,3,1,1,1,1,1,True,sub-STSWD1219,325198,8,325198.0,0.7064944213610685,-0.5445836726028235,0.8190031097947564,4th,2nd,4th,1.2628760842621114,-0.24535231988974607,1.2026843654261068
0.0,1.0732,2,3,2,1,1,1,1,True,sub-STSWD1219,327630,8,327630.0,-1.3788161734046105,-0.3338653528258516,-0.0417115288802335,1st,2nd,2nd,-1.2451772274557769,-0.24535231988974607,-0.287105622597912
1.0,1.0281,4,3,2,1,1,1,1,True,sub-STSWD1219,330062,8,330062.0,-0.29924712940912257,0.8157516952013817,0.9571657977728791,2nd,4th,4th,-0.32255438889316707,1.2355281472506527,1.2026843654261068
1.0,0.67617,3,3,1,1,1,1,1,True,sub-STSWD1219,332494,8,332494.0,-0.574583993853823,0.2043301163533438,1.5302725772413561,2nd,3rd,4th,-0.32255438889316707,0.32615671665799917,1.2026843654261068
0.0,0.73404,3,4,2,1,1,1,1,True,sub-STSWD1219,336974,8,336974.0,0.9802121449990197,-0.13364664518057284,-0.8724835733815004,4th,2nd,1st,1.2628760842621114,-0.24535231988974607,-1.320728556150862
0.0,0.96199,1,4,1,1,1,1,1,True,sub-STSWD1219,339406,8,339406.0,-0.9099632213738371,-1.296015750277694,0.7763463483421167,1st,1st,4th,-1.2451772274557769,-1.3150699753194022,1.2026843654261068
0.0,0.97891,1,4,2,1,1,1,1,True,sub-STSWD1219,341838,8,341838.0,2.2502744240650334,1.263958745359644,-0.16170268043371966,4th,4th,2nd,1.2628760842621114,1.2355281472506527,-0.287105622597912
1.0,0.86785,4,4,1,1,1,1,1,True,sub-STSWD1219,344270,8,344270.0,0.24098549743851508,-0.49932076487533233,0.1371675469871616,3rd,2nd,3rd,0.30969450878662375,-0.24535231988974607,0.4115807627404872
1.0,0.91277,4,4,2,1,1,1,1,True,sub-STSWD1219,346702,8,346702.0,-1.3757241781961946,0.6972912265952894,1.037583887976841,1st,4th,4th,-1.2451772274557769,1.2355281472506527,1.2026843654261068
1.0,1.1137,4,4,2,1,1,1,1,True,sub-STSWD1219,349134,8,349134.0,-1.5625503838522943,-0.30048002968433724,-1.2701737768083765,1st,2nd,1st,-1.2451772274557769,-0.24535231988974607,-1.320728556150862
1.0,0.75161,2,4,1,1,1,1,1,True,sub-STSWD1219,351566,8,351566.0,0.9086435981733466,0.04992327857703895,0.12220336893608558,4th,2nd,3rd,1.2628760842621114,-0.24535231988974607,0.4115807627404872
1.0,0.78659,2,4,1,1,1,1,1,True,sub-STSWD1219,353998,8,353998.0,1.5250987285959827,1.516598355161104,0.944356044286943,4th,4th,4th,1.2628760842621114,1.2355281472506527,1.2026843654261068
1.0,0.41348,1,1,1,1,1,1,1,True,sub-STSWD1219,358478,8,358478.0,0.01709930055732633,0.09143517278975287,-0.7094936725649952,2nd,2nd,1st,-0.32255438889316707,-0.24535231988974607,-1.320728556150862
1.0,0.30244,1,1,1,1,1,1,1,True,sub-STSWD1219,360910,8,360910.0,1.664933686608949,1.1292519562186822,-1.0176998424162915,4th,4th,1st,1.2628760842621114,1.2355281472506527,-1.320728556150862
1.0,0.39137,1,1,1,1,1,1,1,True,sub-STSWD1219,363342,8,363342.0,0.08027976388567785,-1.012716131734734,-1.7387168701660702,3rd,1st,1st,0.30969450878662375,-1.3150699753194022,-1.320728556150862
1.0,0.46125,1,1,2,1,1,1,1,True,sub-STSWD1219,365774,8,365774.0,0.261012550011772,-1.4181340027370932,0.9961759371913096,3rd,1st,4th,0.30969450878662375,-1.3150699753194022,1.2026843654261068
1.0,0.49324,1,1,2,1,1,1,1,True,sub-STSWD1219,368206,8,368206.0,1.1785282494207203,1.0311806599409064,0.5684483766474507,4th,4th,3rd,1.2628760842621114,1.2355281472506527,0.4115807627404872
1.0,0.52813,1,1,2,1,1,1,1,True,sub-STSWD1219,370637,8,370637.0,-0.8097249681987754,-1.132828830660974,0.38413943385336247,1st,1st,3rd,-1.2451772274557769,-1.3150699753194022,0.4115807627404872
1.0,0.327,1,1,2,1,1,1,1,True,sub-STSWD1219,373070,8,373070.0,-0.6180744496153422,0.4828070334782017,-1.0615526568727047,2nd,3rd,1st,-0.32255438889316707,0.32615671665799917,-1.320728556150862
1.0,0.596,1,1,2,1,1,1,1,True,sub-STSWD1219,375502,8,375502.0,0.18500808708995192,0.40981509049442233,0.6684683815796176,3rd,3rd,3rd,0.30969450878662375,0.32615671665799917,0.4115807627404872
1.0,0.58826,2,2,1,1,1,1,1,True,sub-STSWD1219,413624,8,413624.0,-1.4518292677945845,-1.7642713404169965,0.6945293230466146,1st,1st,3rd,-1.2451772274557769,-1.3150699753194022,0.4115807627404872
1.0,0.72219,3,2,1,1,1,1,1,True,sub-STSWD1219,416056,8,416056.0,-0.772061884444462,-1.3890240417478579,-0.5906713762178144,1st,1st,2nd,-1.2451772274557769,-1.3150699753194022,-0.287105622597912
1.0,0.46313,3,2,2,1,1,1,1,True,sub-STSWD1219,418488,8,418488.0,-0.3964075441003023,-0.25212311343695576,0.3116612480063351,2nd,2nd,3rd,-0.32255438889316707,-0.24535231988974607,0.4115807627404872
1.0,0.58898,2,2,1,1,1,1,1,True,sub-STSWD1219,420919,8,420919.0,-1.2067940048139665,-0.822429335520148,1.0466384541179676,1st,1st,4th,-1.2451772274557769,-1.3150699753194022,1.2026843654261068
1.0,0.47203,3,2,2,1,1,1,1,True,sub-STSWD1219,423351,8,423351.0,-0.33783328616903896,-0.30852783998905925,0.4035005369402458,2nd,2nd,3rd,-0.32255438889316707,-0.24535231988974607,0.4115807627404872
1.0,0.50991,3,2,2,1,1,1,1,True,sub-STSWD1219,425784,8,425784.0,1.1262923109189724,-0.06605303733206196,1.3462634218622005,4th,2nd,4th,1.2628760842621114,-0.24535231988974607,1.2026843654261068
1.0,0.61185,2,2,2,1,1,1,1,True,sub-STSWD1219,428215,8,428215.0,0.74808509512532,0.2429012410252012,0.688479533415789,4th,3rd,3rd,1.2628760842621114,0.32615671665799917,0.4115807627404872
1.0,0.91679,2,2,2,1,1,1,1,True,sub-STSWD1219,430647,8,430647.0,-0.5359003311781296,0.09572828168610878,0.56380928615179,2nd,3rd,3rd,-0.32255438889316707,0.32615671665799917,0.4115807627404872
1.0,0.91067,2,3,2,1,1,1,1,True,sub-STSWD1219,435127,8,435127.0,-1.2218547517335814,-1.8831552053956742,0.7540139086721486,1st,1st,4th,-1.2451772274557769,-1.3150699753194022,1.2026843654261068
1.0,0.55964,2,3,2,1,1,1,1,True,sub-STSWD1219,437559,8,437559.0,-0.6637906638524175,-0.9119514532359576,-0.14319484186353465,1st,1st,2nd,-1.2451772274557769,-1.3150699753194022,-0.287105622597912
1.0,0.84054,4,3,2,1,1,1,1,True,sub-STSWD1219,439991,8,439991.0,-1.083446357834079,-1.3418192372606221,1.331606801098129,1st,1st,4th,-1.2451772274557769,-1.3150699753194022,1.2026843654261068
1.0,0.59347,1,3,2,1,1,1,1,True,sub-STSWD1219,442423,8,442423.0,0.5507626157263907,1.491582870616273,1.1611820764925156,3rd,4th,4th,0.30969450878662375,1.2355281472506527,1.2026843654261068
1.0,0.64941,4,3,2,1,1,1,1,True,sub-STSWD1219,444855,8,444855.0,0.7196874911778529,1.1566476845942184,0.42152008579616973,4th,4th,3rd,1.2628760842621114,1.2355281472506527,0.4115807627404872
1.0,1.2873,1,3,1,1,1,1,1,True,sub-STSWD1219,447287,8,447287.0,-0.4270347457765703,-0.859491424438313,-0.8733112333781989,2nd,1st,1st,-0.32255438889316707,-1.3150699753194022,-1.320728556150862
1.0,0.58417,1,3,2,1,1,1,1,True,sub-STSWD1219,449719,8,449719.0,-0.4066268455390365,0.4284712208042507,1.2968577647882162,2nd,3rd,4th,-0.32255438889316707,0.32615671665799917,1.2026843654261068
1.0,0.40018,2,3,1,1,1,1,1,True,sub-STSWD1219,452151,8,452151.0,0.5740195148399724,-0.2796187748816973,-1.4149211408633227,3rd,2nd,1st,0.30969450878662375,-0.24535231988974607,-1.320728556150862
1.0,0.41915,2,1,1,1,1,1,1,True,sub-STSWD1219,456631,8,456631.0,0.18577796490309337,0.13793338958233844,-1.211123456403817,3rd,3rd,1st,0.30969450878662375,0.32615671665799917,-1.320728556150862
1.0,0.30505,2,1,2,1,1,1,1,True,sub-STSWD1219,459063,8,459063.0,0.3414678097141914,0.6991629011860958,0.09635209205065642,3rd,4th,3rd,0.30969450878662375,1.2355281472506527,0.4115807627404872
1.0,0.27301,2,1,1,1,1,1,1,True,sub-STSWD1219,461495,8,461495.0,1.239504527316977,1.3229776026831985,-0.581996306988944,4th,4th,2nd,1.2628760842621114,1.2355281472506527,-0.287105622597912
1.0,0.30392,2,1,1,1,1,1,1,True,sub-STSWD1219,463927,8,463927.0,-0.7683004648366476,0.17034747860349933,-0.16115363783353806,1st,3rd,2nd,-1.2451772274557769,0.32615671665799917,-0.287105622597912
1.0,0.2859,2,1,2,1,1,1,1,True,sub-STSWD1219,466359,8,466359.0,1.5780382719708328,0.8594341780800967,-0.4776064955328642,4th,4th,2nd,1.2628760842621114,1.2355281472506527,-0.287105622597912
1.0,0.39383,2,1,1,1,1,1,1,True,sub-STSWD1219,468791,8,468791.0,-1.7903812076456755,-1.0486620340956962,-1.6447423815090834,1st,1st,1st,-1.2451772274557769,-1.3150699753194022,-1.320728556150862
0.0,0.30973,2,1,1,1,1,1,1,True,sub-STSWD1219,471223,8,471223.0,-0.08389134390620036,1.2628185389550453,-0.6898261318072662,2nd,4th,1st,-0.32255438889316707,1.2355281472506527,-1.320728556150862
1.0,0.28769,2,1,2,1,1,1,1,True,sub-STSWD1219,473655,8,473655.0,0.5055879162888827,0.6607176983709109,-1.0226467809950388,3rd,4th,1st,0.30969450878662375,1.2355281472506527,-1.320728556150862
1.0,0.77153,4,4,1,1,1,1,1,True,sub-STSWD1219,478135,8,478135.0,-0.35370732852305475,0.7837606311483515,-0.24527237352147213,2nd,4th,2nd,-0.32255438889316707,1.2355281472506527,-0.287105622597912
1.0,0.79447,4,4,2,1,1,1,1,True,sub-STSWD1219,480567,8,480567.0,-0.549612391634932,2.0807312843659553,-0.5685041268384622,2nd,4th,2nd,-0.32255438889316707,1.2355281472506527,-0.287105622597912
0.0,1.0604,2,4,2,1,1,1,1,True,sub-STSWD1219,482999,8,482999.0,-1.3924673521019493,0.11865621885117289,1.2515724315292285,1st,3rd,4th,-1.2451772274557769,0.32615671665799917,1.2026843654261068
1.0,0.71533,1,4,2,1,1,1,1,True,sub-STSWD1219,485431,8,485431.0,0.7432676080469384,-0.26761452834264754,-0.9310141522966321,4th,2nd,1st,1.2628760842621114,-0.24535231988974607,-1.320728556150862
1.0,0.78426,2,4,1,1,1,1,1,True,sub-STSWD1219,487863,8,487863.0,-0.3666955180183795,-0.20763419400391053,-1.087735121671827,2nd,2nd,1st,-0.32255438889316707,-0.24535231988974607,-1.320728556150862
1.0,0.8012,2,4,2,1,1,1,1,True,sub-STSWD1219,490295,8,490295.0,-0.24190945536708278,0.2189649633420982,-0.7382349709766574,2nd,3rd,1st,-0.32255438889316707,0.32615671665799917,-1.320728556150862
0.0,0.60813,3,4,1,1,1,1,1,True,sub-STSWD1219,492727,8,492727.0,-1.2640508644908515,-0.5460943380935018,0.5003833487578058,1st,2nd,3rd,-1.2451772274557769,-0.24535231988974607,0.4115807627404872
1.0,0.66706,1,4,1,1,1,1,1,True,sub-STSWD1219,495159,8,495159.0,1.5592343923780765,0.4656020980060346,-0.4593090606449659,4th,3rd,2nd,1.2628760842621114,0.32615671665799917,-0.287105622597912
1.0,0.42798,1,2,2,1,1,1,1,True,sub-STSWD1219,499639,8,499639.0,0.30892371255828627,-0.6458276117896414,-1.6042379947695746,3rd,2nd,1st,0.30969450878662375,-0.24535231988974607,-1.320728556150862
1.0,0.59588,2,2,2,1,1,1,1,True,sub-STSWD1219,502071,8,502071.0,-0.8343107316757248,-0.4723791048909135,1.3223397364756768,1st,2nd,4th,-1.2451772274557769,-0.24535231988974607,1.2026843654261068
1.0,0.47376,1,2,2,1,1,1,1,True,sub-STSWD1219,504503,8,504503.0,-0.26681813785632363,-1.5002812498244116,-0.6218927471346822,2nd,1st,1st,-0.32255438889316707,-1.3150699753194022,-1.320728556150862
1.0,0.54975,1,2,1,1,1,1,1,True,sub-STSWD1219,506935,8,506935.0,0.8594340767192361,1.865209222395946,0.8356407019975894,4th,4th,4th,1.2628760842621114,1.2355281472506527,1.2026843654261068
1.0,0.36464,2,2,1,1,1,1,1,True,sub-STSWD1219,509367,8,509367.0,0.583526961505141,-0.3694852385225224,0.8291429009793803,3rd,2nd,4th,0.30969450878662375,-0.24535231988974607,1.2026843654261068
1.0,0.38662,2,2,2,1,1,1,1,True,sub-STSWD1219,511799,8,511799.0,0.9621276102246329,1.7611058301842386,0.01367766988862212,4th,4th,2nd,1.2628760842621114,1.2355281472506527,-0.287105622597912
1.0,0.34968,1,2,2,1,1,1,1,True,sub-STSWD1219,514231,8,514231.0,1.3053179499464669,-0.32722208353220955,-0.29070536633004074,4th,2nd,2nd,1.2628760842621114,-0.24535231988974607,-0.287105622597912
1.0,0.82143,1,2,1,1,1,1,1,True,sub-STSWD1219,516663,8,516663.0,0.33643064216109686,-0.1146529769867311,0.9751840657181885,3rd,2nd,4th,0.30969450878662375,-0.24535231988974607,1.2026843654261068
1.0,0.33737,1,1,1,1,1,1,1,True,sub-STSWD1219,521143,8,521143.0,-1.5703129026214027,-1.1649898899620836,-0.9630763253634451,1st,1st,1st,-1.2451772274557769,-1.3150699753194022,-1.320728556150862
1.0,0.3143,1,1,2,1,1,1,1,True,sub-STSWD1219,523575,8,523575.0,1.3965286417758587,0.05912998530057121,0.18051843338883414,4th,2nd,3rd,1.2628760842621114,-0.24535231988974607,0.4115807627404872
1.0,0.26527,1,1,1,1,1,1,1,True,sub-STSWD1219,526007,8,526007.0,-0.1236571154786,0.6125678638671708,0.6068496415323815,2nd,3rd,3rd,-0.32255438889316707,0.32615671665799917,0.4115807627404872
1.0,0.28218,1,1,1,1,1,1,1,True,sub-STSWD1219,528439,8,528439.0,-1.1958483685956838,-2.3121062583883223,0.04059966704072046,1st,1st,2nd,-1.2451772274557769,-1.3150699753194022,-0.287105622597912
1.0,0.3281,1,1,1,1,1,1,1,True,sub-STSWD1219,530871,8,530871.0,-0.36362580388549626,-1.2858631492608854,-0.5716603178596389,2nd,1st,2nd,-0.32255438889316707,-1.3150699753194022,-0.287105622597912
1.0,0.31403,1,1,2,1,1,1,1,True,sub-STSWD1219,533303,8,533303.0,-0.49528909109043495,-0.7960496301550624,-0.24963678080200158,2nd,1st,2nd,-0.32255438889316707,-1.3150699753194022,-0.287105622597912
1.0,0.27897,1,1,1,1,1,1,1,True,sub-STSWD1219,535735,8,535735.0,2.518800642940343,0.7712759971100467,0.13689376399497638,4th,4th,3rd,1.2628760842621114,1.2355281472506527,0.4115807627404872
1.0,0.2879,1,1,2,1,1,1,1,True,sub-STSWD1219,538167,8,538167.0,0.6589141936647066,-1.3304215996692166,-0.06442845627526927,4th,1st,2nd,1.2628760842621114,-1.3150699753194022,-0.287105622597912
0.0,1.3688,1,4,1,1,1,1,1,True,sub-STSWD1219,542647,8,542647.0,0.030080396815681348,0.3018410292366887,0.9261560306886067,3rd,3rd,4th,0.30969450878662375,0.32615671665799917,1.2026843654261068
1.0,0.7167,1,4,2,1,1,1,1,True,sub-STSWD1219,545079,8,545079.0,0.7167723639428931,-0.05698619435932455,-0.2813178263221437,4th,2nd,2nd,1.2628760842621114,-0.24535231988974607,-0.287105622597912
1.0,0.93346,4,4,1,1,1,1,1,True,sub-STSWD1219,547511,8,547511.0,1.5778284149306565,-0.04712692043596567,-0.012810770638659246,4th,2nd,2nd,1.2628760842621114,-0.24535231988974607,-0.287105622597912
1.0,0.87657,4,4,2,1,1,1,1,True,sub-STSWD1219,549943,8,549943.0,1.3346711451116,0.4912406866632308,0.46937820011806,4th,3rd,3rd,1.2628760842621114,0.32615671665799917,0.4115807627404872
1.0,0.81451,2,4,2,1,1,1,1,True,sub-STSWD1219,552375,8,552375.0,-1.681101497234101,-1.4378154765356923,0.9154763287664421,1st,1st,4th,-1.2451772274557769,-1.3150699753194022,1.2026843654261068
1.0,0.53255,3,4,2,1,1,1,1,True,sub-STSWD1219,554807,8,554807.0,0.3395536012543228,0.7842503802193229,1.3907782138330127,3rd,4th,4th,0.30969450878662375,1.2355281472506527,1.2026843654261068
0.0,1.1693,3,4,2,1,1,1,1,True,sub-STSWD1219,557239,8,557239.0,-1.9125376162075125,-1.172624192253883,-0.319227808630789,1st,1st,2nd,-1.2451772274557769,-1.3150699753194022,-0.287105622597912
1.0,0.64724,3,4,1,1,1,1,1,True,sub-STSWD1219,559671,8,559671.0,-0.10818812200602505,0.18272363202445363,-0.8008109438301537,2nd,3rd,1st,-0.32255438889316707,0.32615671665799917,-1.320728556150862
0.0,0.83719,4,3,1,1,1,1,1,True,sub-STSWD1219,564151,8,564151.0,0.44809516746639527,0.2576901187616231,1.936132596616308,3rd,3rd,4th,0.30969450878662375,0.32615671665799917,1.2026843654261068
1.0,1.2791,4,3,2,1,1,1,1,True,sub-STSWD1219,566582,8,566582.0,0.054528552695372316,0.8844669073461469,-0.2601219168866542,3rd,4th,2nd,0.30969450878662375,1.2355281472506527,-0.287105622597912
1.0,0.86902,4,3,2,1,1,1,1,True,sub-STSWD1219,569014,8,569014.0,0.21980653029671077,-0.3788613432607015,0.8369620105186285,3rd,2nd,4th,0.30969450878662375,-0.24535231988974607,1.2026843654261068
1.0,0.9899,3,3,2,1,1,1,1,True,sub-STSWD1219,571446,8,571446.0,0.5124608660575901,-1.617564377891459,-0.21164707641347746,3rd,1st,2nd,0.30969450878662375,-1.3150699753194022,-0.287105622597912
0.0,0.77277,1,3,2,1,1,1,1,True,sub-STSWD1219,573878,8,573878.0,-0.5497746982418853,-0.21861330513548247,0.3802722192776211,2nd,2nd,3rd,-0.32255438889316707,-0.24535231988974607,0.4115807627404872
0.0,0.49081,1,3,2,1,1,1,1,True,sub-STSWD1219,576310,8,576310.0,-0.1947937354994818,-0.5273595108054492,0.4718415039318898,2nd,2nd,3rd,-0.32255438889316707,-0.24535231988974607,0.4115807627404872
1.0,0.69979,4,3,1,1,1,1,1,True,sub-STSWD1219,578742,8,578742.0,0.09622643746165568,1.6974091614475626,0.12722884014934097,3rd,4th,3rd,0.30969450878662375,1.2355281472506527,0.4115807627404872
0.0,0.57476,4,3,1,1,1,1,1,True,sub-STSWD1219,581174,8,581174.0,-0.09424476931212027,-0.6986444244610288,0.7262607280918066,2nd,1st,3rd,-0.32255438889316707,-1.3150699753194022,0.4115807627404872
1.0,0.25662,4,1,2,1,1,1,1,True,sub-STSWD1219,617423,8,617423.0,0.06865483973840626,1.9112713021285732,0.03911265995678599,3rd,4th,2nd,0.30969450878662375,1.2355281472506527,-0.287105622597912
1.0,0.25268,4,1,2,1,1,1,1,True,sub-STSWD1219,619855,8,619855.0,-0.26766976371586887,0.2142999444576916,-0.3867499698835401,2nd,3rd,2nd,-0.32255438889316707,0.32615671665799917,-0.287105622597912
1.0,0.24466,4,1,1,1,1,1,1,False,sub-STSWD1219,622287,8,622287.0,0.9336037138896544,0.1811825482807879,-0.5133845886062001,4th,3rd,2nd,1.2628760842621114,0.32615671665799917,-0.287105622597912
1.0,0.25454,4,1,2,1,1,1,1,True,sub-STSWD1219,624719,8,624719.0,2.8045752607270975,0.9637080791373609,-0.02317709434806963,4th,4th,2nd,1.2628760842621114,1.2355281472506527,-0.287105622597912
1.0,0.41846,4,1,1,1,1,1,1,True,sub-STSWD1219,627151,8,627151.0,-0.49234789688889136,0.3336397941631863,1.1891526911792545,2nd,3rd,4th,-0.32255438889316707,0.32615671665799917,1.2026843654261068
0.0,0.30641,4,1,1,1,1,1,1,True,sub-STSWD1219,629583,8,629583.0,0.6093025530821465,-0.27908449836507915,-0.07712745757678512,3rd,2nd,2nd,0.30969450878662375,-0.24535231988974607,-0.287105622597912
1.0,0.5683,4,1,2,1,1,1,1,True,sub-STSWD1219,632015,8,632015.0,-0.8742610360836561,-1.0491497035618376,0.38246258199246497,1st,1st,3rd,-1.2451772274557769,-1.3150699753194022,0.4115807627404872
1.0,0.26715,4,1,2,1,1,1,1,True,sub-STSWD1219,634447,8,634447.0,0.06510506691988656,-0.3782560098999284,0.5029730535877984,3rd,2nd,3rd,0.30969450878662375,-0.24535231988974607,0.4115807627404872
1.0,0.83311,3,3,1,1,1,1,1,True,sub-STSWD1219,638927,8,638927.0,-0.2621755708026317,0.4092795498772301,1.5440723342828182,2nd,3rd,4th,-0.32255438889316707,0.32615671665799917,1.2026843654261068
1.0,0.90704,1,3,1,1,1,1,1,True,sub-STSWD1219,641359,8,641359.0,0.3254586444424762,0.20100415019305046,-1.1835364648705133,3rd,3rd,1st,0.30969450878662375,0.32615671665799917,-1.320728556150862
1.0,0.64798,4,3,1,1,1,1,1,True,sub-STSWD1219,643791,8,643791.0,-0.5593045374040571,-0.48812382912243024,-1.8601067284061068,2nd,2nd,1st,-0.32255438889316707,-0.24535231988974607,-1.320728556150862
1.0,0.91291,1,3,1,1,1,1,1,True,sub-STSWD1219,646223,8,646223.0,0.5556197429548895,0.10990420605247679,-1.3787527143036693,3rd,3rd,1st,0.30969450878662375,0.32615671665799917,-1.320728556150862
1.0,0.66086,3,3,2,1,1,1,1,True,sub-STSWD1219,648655,8,648655.0,1.0813835605476303,-0.019331239763325632,-0.47426732655976495,4th,2nd,2nd,1.2628760842621114,-0.24535231988974607,-0.287105622597912
0.0,0.47378,3,3,1,1,1,1,1,True,sub-STSWD1219,651087,8,651087.0,-0.6070115554300443,1.1921405166170793,-0.9564058658246696,2nd,4th,1st,-0.32255438889316707,1.2355281472506527,-1.320728556150862
0.0,0.98771,4,3,2,1,1,1,1,True,sub-STSWD1219,653519,8,653519.0,1.4901579325004726,0.8206159444188638,0.7471701936361825,4th,4th,4th,1.2628760842621114,1.2355281472506527,1.2026843654261068
1.0,0.73561,4,3,1,1,1,1,1,True,sub-STSWD1219,655951,8,655951.0,-1.5985568225984979,0.5807183655787365,0.24478160732522652,1st,3rd,3rd,-1.2451772274557769,0.32615671665799917,0.4115807627404872
1.0,0.43358,1,2,2,1,1,1,1,True,sub-STSWD1219,660431,8,660431.0,-0.19910401963903987,-0.12686586286856863,0.32926371710554114,2nd,2nd,3rd,-0.32255438889316707,-0.24535231988974607,0.4115807627404872
1.0,0.50946,2,2,1,1,1,1,1,True,sub-STSWD1219,662863,8,662863.0,-0.3863221132531293,0.32130363355331854,0.6111070533752397,2nd,3rd,3rd,-0.32255438889316707,0.32615671665799917,0.4115807627404872
1.0,0.37344,2,2,2,1,1,1,1,True,sub-STSWD1219,665295,8,665295.0,0.06484783877692228,-0.15289444393569424,-1.0761483776625878,3rd,2nd,1st,0.30969450878662375,-0.24535231988974607,-1.320728556150862
1.0,0.53536,2,2,2,1,1,1,1,True,sub-STSWD1219,667727,8,667727.0,0.25970353974500354,0.2811182100237962,1.697470465272474,3rd,3rd,4th,0.30969450878662375,0.32615671665799917,1.2026843654261068
1.0,0.41031,2,2,1,1,1,1,1,True,sub-STSWD1219,670159,8,670159.0,0.2091927622702,1.3968200003542823,0.19077193171188775,3rd,4th,3rd,0.30969450878662375,1.2355281472506527,0.4115807627404872
0.0,0.72319,1,2,2,1,1,1,1,True,sub-STSWD1219,672591,8,672591.0,0.8064842894243129,1.7504062996073726,0.4832488183086558,4th,4th,3rd,1.2628760842621114,1.2355281472506527,0.4115807627404872
1.0,0.35614,2,2,2,1,1,1,1,True,sub-STSWD1219,675023,8,675023.0,0.46427676449510036,0.8665875783282193,-2.000850260206535,3rd,4th,1st,0.30969450878662375,1.2355281472506527,-1.320728556150862
1.0,0.93306,1,2,1,1,1,1,1,True,sub-STSWD1219,677455,8,677455.0,-1.4175879220136614,0.10777333871736657,-1.258918325064534,1st,3rd,1st,-1.2451772274557769,0.32615671665799917,-1.320728556150862
1.0,0.76794,2,4,2,1,1,1,1,True,sub-STSWD1219,681935,8,681935.0,-0.8914030128275539,1.100593540712472,0.7963838723194896,1st,4th,4th,-1.2451772274557769,1.2355281472506527,1.2026843654261068
0.0,0.78787,2,4,1,1,1,1,1,True,sub-STSWD1219,684367,8,684367.0,-0.12083454149191598,0.16092864138371063,1.7347897189025487,2nd,3rd,4th,-0.32255438889316707,0.32615671665799917,1.2026843654261068
