,subj_idx,mode,type,rt,acc,item_1,item_2,item_cue
3993,ACC026,mem,resp,577,1,mem2.2.1.bmp,mem3.2.3.bmp,mem1.2.2.bmp
3994,ACC026,mem,resp,588,1,mem2.1.3.bmp,mem2.3.1.bmp,mem2.3.1.bmp
3995,ACC026,mem,resp,538,0,mem2.1.1.bmp,mem2.3.2.bmp,mem3.1.3.bmp
3996,ACC026,mem,resp,1121,1,mem3.2.1.bmp,mem2.1.2.bmp,mem2.1.2.bmp
3997,ACC026,mem,resp,782,0,mem3.1.1.bmp,mem2.2.3.bmp,mem2.2.3.bmp
3998,ACC026,mem,resp,622,0,mem3.1.2.bmp,mem1.2.2.bmp,mem3.1.2.bmp
3999,ACC026,mem,resp,482,1,mem2.3.2.bmp,mem3.2.2.bmp,mem2.3.2.bmp
4000,ACC026,mem,resp,589,1,mem1.3.3.bmp,mem3.2.1.bmp,mem2.2.1.bmp
4001,ACC026,mem,resp,922,0,mem2.2.3.bmp,mem1.1.2.bmp,mem1.1.2.bmp
4002,ACC026,mem,resp,492,0,mem1.1.3.bmp,mem2.3.3.bmp,mem1.2.3.bmp
4003,ACC026,mem,resp,723,1,mem1.2.2.bmp,mem3.3.1.bmp,mem1.2.2.bmp
4004,ACC026,mem,resp,1639,1,mem1.2.1.bmp,mem1.3.3.bmp,mem2.2.1.bmp
4005,ACC026,mem,resp,648,1,mem1.1.3.bmp,mem1.1.1.bmp,mem1.3.3.bmp
4006,ACC026,mem,resp,478,1,mem2.3.3.bmp,mem1.3.1.bmp,mem3.1.3.bmp
4007,ACC026,mem,resp,439,1,mem2.1.2.bmp,mem2.2.2.bmp,mem1.2.1.bmp
4008,ACC026,mem,resp,538,1,mem2.3.2.bmp,mem2.2.1.bmp,mem1.2.3.bmp
4009,ACC026,mem,resp,627,1,mem3.3.2.bmp,mem1.3.3.bmp,mem3.2.1.bmp
4010,ACC026,mem,resp,648,1,mem1.2.2.bmp,mem3.3.1.bmp,mem2.1.3.bmp
4011,ACC026,mem,resp,609,1,mem1.1.1.bmp,mem3.1.2.bmp,mem3.1.2.bmp
4012,ACC026,mem,resp,770,1,mem1.3.1.bmp,mem2.2.3.bmp,mem2.2.2.bmp
4013,ACC026,mem,resp,611,1,mem3.2.3.bmp,mem1.2.3.bmp,mem1.2.3.bmp
4014,ACC026,mem,resp,612,1,mem2.1.3.bmp,mem3.2.2.bmp,mem2.1.3.bmp
4015,ACC026,mem,resp,532,1,mem1.3.3.bmp,mem2.3.1.bmp,mem3.1.2.bmp
4016,ACC026,mem,resp,733,1,mem2.1.1.bmp,mem1.2.1.bmp,mem2.1.1.bmp
4017,ACC026,mem,resp,624,1,mem2.2.2.bmp,mem3.2.1.bmp,mem2.2.2.bmp
4018,ACC026,mem,resp,642,1,mem1.2.3.bmp,mem1.1.2.bmp,mem1.3.2.bmp
4019,ACC026,mem,resp,484,1,mem2.2.1.bmp,mem1.2.2.bmp,mem1.2.2.bmp
4020,ACC026,mem,resp,615,0,mem3.3.3.bmp,mem3.1.3.bmp,mem3.1.3.bmp
4021,ACC026,mem,resp,505,1,mem2.2.3.bmp,mem3.1.1.bmp,mem3.1.1.bmp
4022,ACC026,mem,resp,583,1,mem3.2.1.bmp,mem3.3.2.bmp,mem1.2.3.bmp
4023,ACC026,mem,resp,879,1,mem1.2.1.bmp,mem2.1.2.bmp,mem2.3.2.bmp
4024,ACC026,mem,resp,759,1,mem1.3.2.bmp,mem2.1.1.bmp,mem2.1.1.bmp
4025,ACC026,mem,resp,521,1,mem3.1.2.bmp,mem3.2.3.bmp,mem3.1.2.bmp
4026,ACC026,mem,resp,580,0,mem1.1.2.bmp,mem2.1.3.bmp,mem2.1.3.bmp
4027,ACC026,mem,resp,429,1,mem3.2.2.bmp,mem3.3.3.bmp,mem3.2.2.bmp
4028,ACC026,mem,resp,710,0,mem3.1.3.bmp,mem1.2.1.bmp,mem3.2.1.bmp
4029,ACC026,mem,resp,732,1,mem3.1.1.bmp,mem1.2.2.bmp,mem3.3.2.bmp
4030,ACC026,mem,resp,794,0,mem3.3.1.bmp,mem1.1.2.bmp,mem2.3.2.bmp
4031,ACC026,mem,resp,715,1,mem2.3.1.bmp,mem1.3.3.bmp,mem2.1.3.bmp
4032,ACC026,mem,resp,605,1,mem2.3.3.bmp,mem3.1.2.bmp,mem1.3.1.bmp
4033,ACC026,mem,resp,1058,1,mem1.3.2.bmp,mem2.2.2.bmp,mem2.2.3.bmp
4034,ACC026,mem,resp,1538,0,mem3.1.3.bmp,mem3.2.3.bmp,mem3.2.3.bmp
4035,ACC026,mem,resp,608,0,mem3.2.2.bmp,mem2.1.3.bmp,mem3.2.2.bmp
4036,ACC026,mem,resp,1165,1,mem3.3.3.bmp,mem1.3.1.bmp,mem3.3.3.bmp
4037,ACC026,mem,resp,594,1,mem1.2.3.bmp,mem3.3.1.bmp,mem3.3.1.bmp
4038,ACC026,mem,resp,915,1,mem2.2.1.bmp,mem3.2.1.bmp,mem2.2.1.bmp
4039,ACC026,mem,resp,554,1,mem1.3.3.bmp,mem2.3.3.bmp,mem2.1.1.bmp
4040,ACC026,mem,resp,504,0,mem2.3.2.bmp,mem3.1.1.bmp,mem3.2.2.bmp
4041,ACC026,mem,resp,635,1,mem1.2.2.bmp,mem2.2.3.bmp,mem1.2.2.bmp
4042,ACC026,mem,resp,706,1,mem3.1.2.bmp,mem1.1.1.bmp,mem1.1.1.bmp
4043,ACC026,mem,resp,747,0,mem2.2.2.bmp,mem1.3.2.bmp,mem1.3.2.bmp
4044,ACC026,mem,resp,1876,1,mem2.1.2.bmp,mem3.2.2.bmp,mem2.1.3.bmp
4045,ACC027,mem,resp,2086,1,mem2.1.2.bmp,mem2.1.1.bmp,mem2.1.1.bmp
4046,ACC027,mem,resp,1565,1,mem1.2.2.bmp,mem1.1.3.bmp,mem1.1.3.bmp
4047,ACC027,mem,resp,954,1,mem1.2.3.bmp,mem3.1.2.bmp,mem1.2.3.bmp
4048,ACC027,mem,resp,1160,1,mem3.2.2.bmp,mem1.2.1.bmp,mem2.3.3.bmp
4049,ACC027,mem,resp,1175,0,mem3.2.1.bmp,mem1.1.2.bmp,mem2.1.3.bmp
4050,ACC027,mem,resp,1221,1,mem1.3.1.bmp,mem1.3.2.bmp,mem3.2.3.bmp
4051,ACC027,mem,resp,1275,1,mem3.3.2.bmp,mem3.3.1.bmp,mem3.3.2.bmp
4052,ACC027,mem,resp,1039,1,mem3.1.3.bmp,mem3.3.3.bmp,mem2.2.3.bmp
4053,ACC027,mem,resp,1300,1,mem2.2.2.bmp,mem1.2.2.bmp,mem2.2.2.bmp
4054,ACC027,mem,resp,930,0,mem2.1.3.bmp,mem1.3.3.bmp,mem2.1.3.bmp
4055,ACC027,mem,resp,888,1,mem2.3.1.bmp,mem2.3.2.bmp,mem2.3.1.bmp
4056,ACC027,mem,resp,1017,1,mem1.3.2.bmp,mem2.3.3.bmp,mem1.3.2.bmp
4057,ACC027,mem,resp,927,1,mem3.3.1.bmp,mem2.2.3.bmp,mem2.2.3.bmp
4058,ACC027,mem,resp,907,1,mem1.2.1.bmp,mem2.2.2.bmp,mem1.1.1.bmp
4059,ACC027,mem,resp,1153,1,mem1.1.3.bmp,mem3.3.2.bmp,mem3.3.2.bmp
4060,ACC027,mem,resp,1163,0,mem2.1.1.bmp,mem3.2.1.bmp,mem3.2.1.bmp
4061,ACC027,mem,resp,1215,0,mem3.1.2.bmp,mem1.2.3.bmp,mem1.3.3.bmp
4062,ACC027,mem,resp,841,1,mem3.3.3.bmp,mem2.3.1.bmp,mem3.3.3.bmp
4063,ACC027,mem,resp,838,1,mem3.2.3.bmp,mem3.1.3.bmp,mem3.2.3.bmp
4064,ACC027,mem,resp,930,1,mem2.2.1.bmp,mem3.1.1.bmp,mem1.2.1.bmp
4065,ACC027,mem,resp,426,1,mem1.1.1.bmp,mem2.2.2.bmp,mem1.1.1.bmp
4066,ACC027,mem,resp,583,1,mem1.1.2.bmp,mem1.2.3.bmp,mem1.1.2.bmp
4067,ACC027,mem,resp,679,1,mem2.3.2.bmp,mem2.2.3.bmp,mem2.3.2.bmp
4068,ACC027,mem,resp,816,0,mem1.3.3.bmp,mem2.1.2.bmp,mem1.2.2.bmp
4069,ACC027,mem,resp,562,1,mem3.1.1.bmp,mem3.2.2.bmp,mem3.1.1.bmp
4070,ACC027,mem,resp,705,1,mem2.3.3.bmp,mem2.3.1.bmp,mem1.1.1.bmp
4071,ACC027,mem,resp,639,1,mem2.2.3.bmp,mem2.1.3.bmp,mem2.1.1.bmp
4072,ACC027,mem,resp,503,1,mem1.3.2.bmp,mem3.3.3.bmp,mem3.2.3.bmp
4073,ACC027,mem,resp,718,1,mem2.2.2.bmp,mem3.2.1.bmp,mem1.2.1.bmp
4074,ACC027,mem,resp,735,1,mem3.1.2.bmp,mem3.1.3.bmp,mem3.1.3.bmp
4075,ACC027,mem,resp,1475,1,mem2.1.2.bmp,mem3.3.2.bmp,mem2.1.2.bmp
4076,ACC027,mem,resp,701,0,mem3.1.1.bmp,mem1.3.3.bmp,mem1.3.2.bmp
4077,ACC027,mem,resp,604,0,mem3.2.1.bmp,mem2.1.1.bmp,mem3.2.2.bmp
4078,ACC027,mem,resp,648,0,mem1.3.1.bmp,mem1.2.2.bmp,mem1.2.3.bmp
4079,ACC027,mem,resp,786,1,mem3.1.3.bmp,mem1.2.1.bmp,mem2.3.3.bmp
4080,ACC027,mem,resp,951,0,mem3.3.3.bmp,mem1.1.2.bmp,mem3.3.2.bmp
4081,ACC027,mem,resp,797,0,mem2.3.2.bmp,mem1.1.3.bmp,mem3.1.1.bmp
4082,ACC027,mem,resp,956,0,mem1.2.3.bmp,mem2.2.1.bmp,mem1.3.3.bmp
4083,ACC027,mem,resp,500,0,mem2.3.1.bmp,mem3.1.1.bmp,mem2.2.1.bmp
4084,ACC027,mem,resp,482,1,mem1.2.1.bmp,mem3.1.2.bmp,mem3.1.2.bmp
4085,ACC027,mem,resp,959,1,mem1.2.3.bmp,mem3.3.3.bmp,mem3.2.1.bmp
4086,ACC027,mem,resp,603,1,mem1.1.2.bmp,mem1.2.2.bmp,mem1.1.2.bmp
4087,ACC027,mem,resp,606,0,mem3.2.2.bmp,mem1.3.2.bmp,mem1.3.2.bmp
4088,ACC027,mem,resp,752,1,mem2.1.2.bmp,mem1.1.3.bmp,mem3.1.1.bmp
4089,ACC027,mem,resp,657,1,mem2.2.3.bmp,mem2.3.3.bmp,mem3.1.3.bmp
4090,ACC027,mem,resp,1135,1,mem3.2.1.bmp,mem3.3.1.bmp,mem3.3.3.bmp
4091,ACC027,mem,resp,1063,1,mem2.1.1.bmp,mem1.2.1.bmp,mem2.2.2.bmp
4092,ACC027,mem,resp,466,1,mem2.3.2.bmp,mem1.3.3.bmp,mem1.3.3.bmp
4093,ACC027,mem,resp,814,1,mem1.3.2.bmp,mem3.1.3.bmp,mem3.1.3.bmp
4094,ACC027,mem,resp,880,0,mem3.1.2.bmp,mem2.1.3.bmp,mem3.2.2.bmp
4095,ACC027,mem,resp,897,1,mem1.1.1.bmp,mem2.1.2.bmp,mem1.1.1.bmp
4096,ACC027,mem,resp,932,1,mem3.3.1.bmp,mem2.3.1.bmp,mem2.3.1.bmp
4097,ACC027,mem,resp,757,1,mem3.1.3.bmp,mem1.2.3.bmp,mem3.1.3.bmp
4098,ACC027,mem,resp,573,1,mem3.3.3.bmp,mem3.3.2.bmp,mem2.3.3.bmp
4099,ACC027,mem,resp,696,1,mem2.1.3.bmp,mem2.2.1.bmp,mem1.3.3.bmp
4100,ACC027,mem,resp,751,1,mem3.2.3.bmp,mem1.1.2.bmp,mem3.1.2.bmp
4101,ACC027,mem,resp,1228,1,mem3.1.1.bmp,mem2.1.1.bmp,mem2.1.1.bmp
4102,ACC027,mem,resp,915,1,mem1.3.1.bmp,mem3.3.2.bmp,mem3.1.3.bmp
4103,ACC027,mem,resp,669,1,mem2.2.1.bmp,mem2.3.1.bmp,mem3.2.1.bmp
4104,ACC027,mem,resp,604,1,mem2.2.2.bmp,mem2.3.3.bmp,mem3.3.1.bmp
4105,ACC027,mem,resp,1031,1,mem1.2.2.bmp,mem3.2.2.bmp,mem2.3.2.bmp
4106,ACC027,mem,resp,1059,1,mem1.3.3.bmp,mem2.1.3.bmp,mem1.1.2.bmp
4107,ACC027,mem,resp,613,1,mem3.3.2.bmp,mem3.1.2.bmp,mem1.1.1.bmp
4108,ACC027,mem,resp,608,1,mem1.1.3.bmp,mem2.2.3.bmp,mem1.1.3.bmp
4109,ACC027,mem,resp,484,1,mem2.3.3.bmp,mem1.3.2.bmp,mem3.2.2.bmp
4110,ACC027,mem,resp,961,1,mem3.2.1.bmp,mem1.2.3.bmp,mem3.2.1.bmp
4111,ACC027,mem,resp,1069,0,mem2.1.1.bmp,mem2.3.2.bmp,mem2.1.2.bmp
4112,ACC027,mem,resp,1027,1,mem3.3.3.bmp,mem1.1.3.bmp,mem3.3.3.bmp
4113,ACC027,mem,resp,784,0,mem1.3.3.bmp,mem3.3.1.bmp,mem3.2.2.bmp
4114,ACC027,mem,resp,810,1,mem3.1.1.bmp,mem2.2.2.bmp,mem1.2.1.bmp
4115,ACC027,mem,resp,864,1,mem1.3.1.bmp,mem1.2.2.bmp,mem1.2.2.bmp
4116,ACC027,mem,resp,1546,0,mem2.3.2.bmp,mem3.3.3.bmp,mem2.3.2.bmp
4117,ACC027,mem,resp,470,1,mem3.3.1.bmp,mem3.1.3.bmp,mem3.1.3.bmp
4118,ACC027,mem,resp,481,1,mem2.2.2.bmp,mem2.1.2.bmp,mem2.1.2.bmp
4119,ACC027,mem,resp,544,1,mem1.1.3.bmp,mem1.1.1.bmp,mem1.1.3.bmp
4120,ACC027,mem,resp,629,0,mem2.2.1.bmp,mem2.1.1.bmp,mem2.2.1.bmp
4121,ACC027,mem,resp,400,1,mem1.2.2.bmp,mem1.1.2.bmp,mem3.3.2.bmp
4122,ACC027,mem,resp,1537,0,mem1.1.3.bmp,mem1.1.1.bmp,mem1.3.3.bmp
4123,ACC027,mem,resp,870,1,mem2.3.3.bmp,mem1.3.1.bmp,mem3.1.3.bmp
4124,ACC027,mem,resp,696,1,mem2.1.2.bmp,mem2.2.2.bmp,mem1.2.1.bmp
4125,ACC027,mem,resp,751,1,mem2.3.2.bmp,mem2.2.1.bmp,mem1.2.3.bmp
4126,ACC027,mem,resp,1007,0,mem3.3.2.bmp,mem1.3.3.bmp,mem3.2.1.bmp
4127,ACC027,mem,resp,1288,1,mem1.2.2.bmp,mem3.3.1.bmp,mem2.1.3.bmp
4128,ACC027,mem,resp,1286,1,mem1.1.1.bmp,mem3.1.2.bmp,mem3.1.2.bmp
4129,ACC027,mem,resp,890,0,mem1.3.1.bmp,mem2.2.3.bmp,mem2.2.2.bmp
4130,ACC027,mem,resp,524,0,mem3.2.3.bmp,mem1.2.3.bmp,mem1.2.3.bmp
4131,ACC027,mem,resp,1000,1,mem2.1.3.bmp,mem3.2.2.bmp,mem2.1.3.bmp
4132,ACC027,mem,resp,705,1,mem1.3.3.bmp,mem2.3.1.bmp,mem3.1.2.bmp
4133,ACC027,mem,resp,841,1,mem2.1.1.bmp,mem1.2.1.bmp,mem2.1.1.bmp
4134,ACC027,mem,resp,1166,0,mem2.2.2.bmp,mem3.2.1.bmp,mem2.2.2.bmp
4135,ACC027,mem,resp,510,1,mem1.2.3.bmp,mem1.1.2.bmp,mem1.3.2.bmp
4136,ACC027,mem,resp,632,1,mem2.2.1.bmp,mem1.2.2.bmp,mem1.2.2.bmp
4137,ACC027,mem,resp,825,1,mem3.3.3.bmp,mem3.1.3.bmp,mem3.1.3.bmp
4138,ACC027,mem,resp,671,1,mem2.2.3.bmp,mem3.1.1.bmp,mem3.1.1.bmp
4139,ACC027,mem,resp,604,1,mem3.2.1.bmp,mem3.3.2.bmp,mem1.2.3.bmp
4140,ACC027,mem,resp,879,1,mem1.2.1.bmp,mem2.1.2.bmp,mem2.3.2.bmp
4141,ACC027,mem,resp,935,1,mem1.3.2.bmp,mem2.1.1.bmp,mem2.1.1.bmp
4142,ACC027,mem,resp,861,1,mem3.1.2.bmp,mem3.2.3.bmp,mem3.1.2.bmp
4143,ACC027,mem,resp,493,1,mem1.1.2.bmp,mem2.1.3.bmp,mem2.1.3.bmp
4144,ACC027,mem,resp,696,0,mem3.2.2.bmp,mem3.3.3.bmp,mem3.2.2.bmp
4145,ACC027,mem,resp,741,0,mem3.1.3.bmp,mem1.2.1.bmp,mem3.2.1.bmp
4146,ACC027,mem,resp,997,1,mem3.1.1.bmp,mem1.2.2.bmp,mem3.3.2.bmp
4147,ACC027,mem,resp,600,1,mem3.3.1.bmp,mem1.1.2.bmp,mem2.3.2.bmp
4148,ACC027,mem,resp,863,1,mem2.3.1.bmp,mem1.3.3.bmp,mem2.1.3.bmp
4149,ACC027,mem,resp,838,1,mem2.3.3.bmp,mem3.1.2.bmp,mem1.3.1.bmp
4150,ACC027,mem,resp,692,1,mem1.3.2.bmp,mem2.2.2.bmp,mem2.2.3.bmp
4151,ACC027,mem,resp,443,1,mem3.1.3.bmp,mem3.2.3.bmp,mem3.2.3.bmp
4152,ACC027,mem,resp,778,1,mem3.2.2.bmp,mem2.1.3.bmp,mem3.2.2.bmp
4153,ACC027,mem,resp,853,1,mem3.3.3.bmp,mem1.3.1.bmp,mem3.3.3.bmp
4154,ACC027,mem,resp,889,1,mem1.2.3.bmp,mem3.3.1.bmp,mem3.3.1.bmp
4155,ACC027,mem,resp,863,0,mem2.2.1.bmp,mem3.2.1.bmp,mem2.2.1.bmp
4156,ACC027,mem,resp,736,1,mem1.3.3.bmp,mem2.3.3.bmp,mem2.1.1.bmp
4157,ACC027,mem,resp,1104,1,mem2.3.2.bmp,mem3.1.1.bmp,mem3.2.2.bmp
4158,ACC027,mem,resp,940,1,mem1.2.2.bmp,mem2.2.3.bmp,mem1.2.2.bmp
4159,ACC027,mem,resp,512,1,mem3.1.2.bmp,mem1.1.1.bmp,mem1.1.1.bmp
4160,ACC027,mem,resp,647,0,mem2.2.2.bmp,mem1.3.2.bmp,mem1.3.2.bmp
4161,ACC027,mem,resp,773,1,mem2.1.3.bmp,mem1.1.1.bmp,mem2.1.3.bmp
4162,ACC027,mem,resp,555,1,mem3.1.2.bmp,mem3.1.1.bmp,mem1.1.2.bmp
4163,ACC027,mem,resp,698,1,mem2.2.2.bmp,mem3.3.2.bmp,mem1.2.1.bmp
4164,ACC027,mem,resp,1145,1,mem3.3.3.bmp,mem1.1.3.bmp,mem3.3.1.bmp
4165,ACC027,mem,resp,1103,0,mem2.1.2.bmp,mem2.3.3.bmp,mem2.3.3.bmp
4166,ACC027,mem,resp,685,1,mem2.2.3.bmp,mem2.2.1.bmp,mem3.1.2.bmp
4167,ACC027,mem,resp,1264,1,mem2.3.2.bmp,mem2.3.1.bmp,mem1.3.1.bmp
4168,ACC027,mem,resp,657,1,mem1.3.2.bmp,mem3.2.1.bmp,mem1.3.2.bmp
4169,ACC027,mem,resp,640,1,mem3.3.1.bmp,mem2.1.3.bmp,mem1.1.1.bmp
4170,ACC027,mem,resp,946,1,mem1.3.3.bmp,mem1.2.2.bmp,mem1.2.2.bmp
4171,ACC027,mem,resp,699,0,mem1.2.1.bmp,mem2.3.2.bmp,mem2.3.1.bmp
4172,ACC027,mem,resp,603,1,mem1.1.3.bmp,mem1.1.2.bmp,mem1.1.3.bmp
4173,ACC027,mem,resp,544,1,mem3.3.2.bmp,mem3.2.2.bmp,mem3.2.2.bmp
4174,ACC027,mem,resp,751,0,mem2.1.1.bmp,mem3.1.3.bmp,mem3.1.3.bmp
4175,ACC027,mem,resp,724,0,mem1.3.1.bmp,mem1.3.2.bmp,mem1.3.1.bmp
4176,ACC027,mem,resp,657,1,mem1.1.1.bmp,mem3.2.3.bmp,mem2.1.3.bmp
4177,ACC027,mem,resp,954,0,mem2.3.1.bmp,mem1.3.3.bmp,mem2.3.1.bmp
4178,ACC027,mem,resp,980,1,mem3.2.1.bmp,mem2.1.1.bmp,mem3.2.1.bmp
4179,ACC027,mem,resp,752,1,mem3.1.1.bmp,mem2.2.2.bmp,mem3.3.2.bmp
4180,ACC027,mem,resp,565,1,mem3.1.3.bmp,mem2.1.2.bmp,mem3.3.1.bmp
4181,ACC027,mem,resp,989,1,mem2.3.3.bmp,mem3.3.3.bmp,mem2.3.3.bmp
4182,ACC027,mem,resp,661,1,mem1.2.3.bmp,mem2.2.3.bmp,mem3.1.2.bmp
4183,ACC027,mem,resp,794,1,mem1.2.2.bmp,mem3.3.2.bmp,mem3.3.2.bmp
4184,ACC027,mem,resp,703,1,mem2.2.1.bmp,mem1.3.3.bmp,mem2.2.1.bmp
4185,ACC027,mem,resp,647,1,mem3.2.2.bmp,mem2.3.3.bmp,mem1.1.1.bmp
4186,ACC027,mem,resp,1122,0,mem3.2.3.bmp,mem1.3.1.bmp,mem2.1.1.bmp
4187,ACC027,mem,resp,445,1,mem1.1.2.bmp,mem1.2.2.bmp,mem2.3.2.bmp
4188,ACC027,mem,resp,798,1,mem1.3.2.bmp,mem2.1.3.bmp,mem3.1.1.bmp
4189,ACC027,mem,resp,993,0,mem3.2.2.bmp,mem1.2.1.bmp,mem2.1.2.bmp
4190,ACC027,mem,resp,809,1,mem1.1.1.bmp,mem2.1.1.bmp,mem2.2.3.bmp
4191,ACC027,mem,resp,460,1,mem2.2.1.bmp,mem2.3.2.bmp,mem2.2.1.bmp
4192,ACC027,mem,resp,277,1,mem2.3.3.bmp,mem1.1.2.bmp,mem1.1.2.bmp
4193,ACC027,mem,resp,468,1,mem2.2.2.bmp,mem1.3.2.bmp,mem1.3.2.bmp
4194,ACC027,mem,resp,114,0,mem1.1.3.bmp,mem3.2.1.bmp,mem3.2.1.bmp
4195,ACC027,mem,resp,525,1,mem2.2.3.bmp,mem2.3.1.bmp,mem1.3.1.bmp
4196,ACC027,mem,resp,626,1,mem2.3.2.bmp,mem3.3.3.bmp,mem2.1.1.bmp
4197,ACC027,mem,resp,418,1,mem3.3.1.bmp,mem3.2.3.bmp,mem3.2.2.bmp
4198,ACC027,mem,resp,1111,1,mem2.1.2.bmp,mem3.1.2.bmp,mem2.1.2.bmp
4199,ACC027,mem,resp,434,1,mem1.2.1.bmp,mem1.1.3.bmp,mem1.1.3.bmp
4200,ACC027,mem,resp,455,1,mem1.2.2.bmp,mem1.3.2.bmp,mem1.3.2.bmp
4201,ACC027,mem,resp,1012,1,mem1.1.1.bmp,mem1.2.3.bmp,mem2.1.3.bmp
4202,ACC027,mem,resp,876,0,mem2.3.2.bmp,mem1.3.3.bmp,mem2.2.3.bmp
4203,ACC027,mem,resp,868,0,mem1.1.3.bmp,mem2.2.2.bmp,mem2.2.2.bmp
4204,ACC027,mem,resp,803,1,mem2.1.2.bmp,mem1.2.1.bmp,mem3.3.1.bmp
4205,ACC027,mem,resp,716,1,mem3.2.2.bmp,mem1.1.1.bmp,mem1.1.1.bmp
4206,ACC027,mem,resp,788,1,mem3.3.2.bmp,mem2.2.3.bmp,mem2.3.1.bmp
4207,ACC027,mem,resp,822,1,mem1.2.2.bmp,mem2.3.2.bmp,mem1.3.1.bmp
4208,ACC027,mem,resp,616,1,mem3.2.3.bmp,mem2.1.1.bmp,mem2.2.2.bmp
4209,ACC027,mem,resp,597,1,mem3.3.3.bmp,mem3.2.1.bmp,mem3.1.2.bmp
4210,ACC027,mem,resp,882,1,mem1.3.2.bmp,mem2.3.1.bmp,mem2.3.3.bmp
4211,ACC027,mem,resp,524,1,mem1.1.2.bmp,mem3.1.3.bmp,mem1.1.2.bmp
4212,ACC027,mem,resp,891,1,mem1.2.3.bmp,mem3.2.2.bmp,mem3.2.2.bmp
4213,ACC027,mem,resp,531,1,mem3.1.2.bmp,mem3.1.1.bmp,mem3.3.1.bmp
4214,ACC027,mem,resp,503,0,mem2.2.3.bmp,mem2.3.3.bmp,mem2.3.3.bmp
4215,ACC027,mem,resp,970,0,mem2.2.1.bmp,mem2.1.3.bmp,mem2.2.1.bmp
4216,ACC027,mem,resp,501,1,mem1.3.1.bmp,mem1.2.2.bmp,mem2.2.2.bmp
4217,ACC027,mem,resp,703,1,mem1.3.3.bmp,mem2.1.2.bmp,mem3.1.3.bmp
4218,ACC027,mem,resp,860,1,mem2.3.1.bmp,mem3.2.3.bmp,mem2.1.1.bmp
4219,ACC027,mem,resp,431,1,mem3.3.1.bmp,mem3.3.3.bmp,mem1.2.3.bmp
4220,ACC027,mem,resp,826,0,mem3.1.1.bmp,mem2.2.1.bmp,mem3.2.1.bmp
4221,ACC027,mem,resp,1273,1,mem1.2.1.bmp,mem3.1.2.bmp,mem3.3.2.bmp
4222,ACC027,mem,resp,989,1,mem2.1.3.bmp,mem1.3.1.bmp,mem2.1.3.bmp
4223,ACC027,mem,resp,907,1,mem2.1.1.bmp,mem1.3.2.bmp,mem1.1.2.bmp
4224,ACC027,mem,resp,508,1,mem3.2.1.bmp,mem3.3.3.bmp,mem1.1.1.bmp
4225,ACC027,mem,resp,740,0,mem3.1.3.bmp,mem3.3.2.bmp,mem3.3.2.bmp
4226,ACC027,mem,resp,846,0,mem2.3.3.bmp,mem3.2.2.bmp,mem3.2.3.bmp
4227,ACC027,mem,resp,749,1,mem2.2.2.bmp,mem1.1.2.bmp,mem1.1.2.bmp
4228,ACC027,mem,resp,723,1,mem1.2.2.bmp,mem2.2.3.bmp,mem2.2.3.bmp
4229,ACC027,mem,resp,462,1,mem1.3.3.bmp,mem1.3.1.bmp,mem3.2.1.bmp
4230,ACC027,mem,resp,635,1,mem2.3.3.bmp,mem2.3.2.bmp,mem1.3.2.bmp
4231,ACC027,mem,resp,648,0,mem2.2.2.bmp,mem2.1.3.bmp,mem2.2.2.bmp
4232,ACC027,mem,resp,378,0,mem1.1.1.bmp,mem3.2.3.bmp,mem2.1.2.bmp
4233,ACC027,mem,resp,539,1,mem2.2.3.bmp,mem3.1.3.bmp,mem3.1.3.bmp
4234,ACC027,mem,resp,503,0,mem3.2.2.bmp,mem1.3.2.bmp,mem1.3.3.bmp
4235,ACC027,mem,resp,3246,1,mem3.1.2.bmp,mem2.3.1.bmp,mem3.1.2.bmp
4236,ACC027,mem,resp,722,1,mem1.2.3.bmp,mem3.1.1.bmp,mem1.3.1.bmp
4237,ACC027,mem,resp,947,1,mem3.3.2.bmp,mem1.1.3.bmp,mem2.1.1.bmp
4238,ACC027,mem,resp,1022,0,mem1.2.1.bmp,mem2.1.2.bmp,mem2.2.3.bmp
4239,ACC027,mem,resp,635,1,mem2.2.1.bmp,mem1.2.2.bmp,mem3.2.2.bmp
4240,ACC027,mem,resp,835,1,mem2.1.3.bmp,mem3.1.1.bmp,mem3.1.1.bmp
4241,ACC027,mem,resp,678,1,mem3.1.2.bmp,mem2.1.1.bmp,mem2.1.1.bmp
4242,ACC027,mem,resp,799,0,mem3.2.1.bmp,mem1.2.2.bmp,mem1.1.2.bmp
4243,ACC027,mem,resp,1006,0,mem2.1.2.bmp,mem1.3.3.bmp,mem2.1.2.bmp
4244,ACC027,mem,resp,899,1,mem3.2.2.bmp,mem3.1.3.bmp,mem3.1.1.bmp
4245,ACC027,mem,resp,393,1,mem1.3.2.bmp,mem1.2.3.bmp,mem1.2.3.bmp
4246,ACC027,mem,resp,996,0,mem2.1.1.bmp,mem3.3.2.bmp,mem3.3.2.bmp
4247,ACC027,mem,resp,780,1,mem2.3.2.bmp,mem3.2.3.bmp,mem3.1.2.bmp
4248,ACC027,mem,resp,373,1,mem1.1.2.bmp,mem1.1.3.bmp,mem1.1.3.bmp
4249,ACC027,mem,resp,603,0,mem2.3.3.bmp,mem2.1.3.bmp,mem2.3.3.bmp
